profile,row_id,rule_id,error_type,source,target,prediction,exact,improved,worse,clean_overcorrected,accepted_rules
large_v3,1450,comma_conjunction,punctuation,План простой зато надежный. Затем юрист отправил письмо.,"План простой, зато надежный. Затем юрист отправил письмо.","План простой, зато надежный. Затем юрист отправил письмо.",True,True,False,False,comma_conjunction
large_v3,1451,comma_conjunction,punctuation,План простой зато надежный. Затем юрист отправил письмо.,"План простой, зато надежный. Затем юрист отправил письмо.","План простой, зато надежный. Затем юрист отправил письмо.",True,True,False,False,comma_conjunction
large_v3,1452,comma_conjunction,punctuation,План простой зато надежный. Затем юрист отправил письмо.,"План простой, зато надежный. Затем юрист отправил письмо.","План простой, зато надежный. Затем юрист отправил письмо.",True,True,False,False,comma_conjunction
large_v3,1453,comma_conjunction,punctuation,План простой зато надежный. Затем юрист отправил письмо.,"План простой, зато надежный. Затем юрист отправил письмо.","План простой, зато надежный. Затем юрист отправил письмо.",True,True,False,False,comma_conjunction
large_v3,1454,comma_conjunction,punctuation,План простой зато надежный. Затем юрист отправил письмо.,"План простой, зато надежный. Затем юрист отправил письмо.","План простой, зато надежный. Затем юрист отправил письмо.",True,True,False,False,comma_conjunction
large_v3,1455,comma_conjunction,punctuation,План простой зато надежный. Затем юрист отправил письмо.,"План простой, зато надежный. Затем юрист отправил письмо.","План простой, зато надежный. Затем юрист отправил письмо.",True,True,False,False,comma_conjunction
large_v3,1456,comma_conjunction,punctuation,План простой зато надежный. Затем юрист отправил письмо.,"План простой, зато надежный. Затем юрист отправил письмо.","План простой, зато надежный. Затем юрист отправил письмо.",True,True,False,False,comma_conjunction
large_v3,1457,comma_conjunction,punctuation,План простой зато надежный. Позже редакция открыла архив.,"План простой, зато надежный. Позже редакция открыла архив.","План простой, зато надежный. Позже редакция открыла архив.",True,True,False,False,comma_conjunction
large_v3,1458,comma_conjunction,punctuation,План простой зато надежный. Позже редакция открыла архив.,"План простой, зато надежный. Позже редакция открыла архив.","План простой, зато надежный. Позже редакция открыла архив.",True,True,False,False,comma_conjunction
large_v3,1459,comma_conjunction,punctuation,План простой зато надежный. Позже редакция открыла архив.,"План простой, зато надежный. Позже редакция открыла архив.","План простой, зато надежный. Позже редакция открыла архив.",True,True,False,False,comma_conjunction
large_v3,1460,comma_conjunction,punctuation,План простой зато надежный. Позже редакция открыла архив.,"План простой, зато надежный. Позже редакция открыла архив.","План простой, зато надежный. Позже редакция открыла архив.",True,True,False,False,comma_conjunction
large_v3,1461,comma_conjunction,punctuation,План простой зато надежный. Позже редакция открыла архив.,"План простой, зато надежный. Позже редакция открыла архив.","План простой, зато надежный. Позже редакция открыла архив.",True,True,False,False,comma_conjunction
large_v3,1462,comma_conjunction,punctuation,План простой зато надежный. Позже редакция открыла архив.,"План простой, зато надежный. Позже редакция открыла архив.","План простой, зато надежный. Позже редакция открыла архив.",True,True,False,False,comma_conjunction
large_v3,1463,comma_conjunction,punctuation,План простой зато надежный. Позже редакция открыла архив.,"План простой, зато надежный. Позже редакция открыла архив.","План простой, зато надежный. Позже редакция открыла архив.",True,True,False,False,comma_conjunction
large_v3,1464,comma_conjunction,punctuation,План простой зато надежный. После обеда редактор принял письмо.,"План простой, зато надежный. После обеда редактор принял письмо.","План простой, зато надежный. После обеда редактор принял письмо.",True,True,False,False,comma_conjunction
large_v3,1465,comma_conjunction,punctuation,План простой зато надежный. После обеда редактор принял письмо.,"План простой, зато надежный. После обеда редактор принял письмо.","План простой, зато надежный. После обеда редактор принял письмо.",True,True,False,False,comma_conjunction
large_v3,1466,comma_conjunction,punctuation,План простой зато надежный. После обеда редактор принял письмо.,"План простой, зато надежный. После обеда редактор принял письмо.","План простой, зато надежный. После обеда редактор принял письмо.",True,True,False,False,comma_conjunction
large_v3,1467,comma_conjunction,punctuation,План простой зато надежный. После обеда редактор принял письмо.,"План простой, зато надежный. После обеда редактор принял письмо.","План простой, зато надежный. После обеда редактор принял письмо.",True,True,False,False,comma_conjunction
large_v3,1468,comma_conjunction,punctuation,План простой зато надежный. После обеда редактор принял письмо.,"План простой, зато надежный. После обеда редактор принял письмо.","План простой, зато надежный. После обеда редактор принял письмо.",True,True,False,False,comma_conjunction
large_v3,1469,comma_conjunction,punctuation,План простой зато надежный. После обеда редактор принял письмо.,"План простой, зато надежный. После обеда редактор принял письмо.","План простой, зато надежный. После обеда редактор принял письмо.",True,True,False,False,comma_conjunction
large_v3,1470,comma_subordinate,punctuation,Команда решила что важная подпись нужно проверить. После проверки автор отправил отчет.,"Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.","Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.",True,True,False,False,comma_subordinate
large_v3,1471,comma_subordinate,punctuation,Команда решила что важная подпись нужно проверить. После проверки автор отправил отчет.,"Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.","Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.",True,True,False,False,comma_subordinate
large_v3,1472,comma_subordinate,punctuation,Команда решила что важная подпись нужно проверить. После проверки автор отправил отчет.,"Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.","Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.",True,True,False,False,comma_subordinate
large_v3,1473,comma_subordinate,punctuation,Команда решила что важная подпись нужно проверить. После проверки автор отправил отчет.,"Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.","Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.",True,True,False,False,comma_subordinate
large_v3,1474,comma_subordinate,punctuation,Команда решила что важная подпись нужно проверить. После проверки автор отправил отчет.,"Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.","Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.",True,True,False,False,comma_subordinate
large_v3,1475,comma_subordinate,punctuation,Команда решила что важная подпись нужно проверить. После проверки автор отправил отчет.,"Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.","Команда решила, что важная подпись нужно проверить. После проверки автор отправил отчет.",True,True,False,False,comma_subordinate
large_v3,1476,comma_subordinate,punctuation,Мы проверили что архивная запись открыт для правок. Утром автор исправил дату.,"Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.","Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.",True,True,False,False,comma_subordinate
large_v3,1477,comma_subordinate,punctuation,Мы проверили что архивная запись открыт для правок. Утром автор исправил дату.,"Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.","Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.",True,True,False,False,comma_subordinate
large_v3,1478,comma_subordinate,punctuation,Мы проверили что архивная запись открыт для правок. Утром автор исправил дату.,"Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.","Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.",True,True,False,False,comma_subordinate
large_v3,1479,comma_subordinate,punctuation,Мы проверили что архивная запись открыт для правок. Утром автор исправил дату.,"Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.","Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.",True,True,False,False,comma_subordinate
large_v3,1480,comma_subordinate,punctuation,Мы проверили что архивная запись открыт для правок. Утром автор исправил дату.,"Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.","Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.",True,True,False,False,comma_subordinate
large_v3,1481,comma_subordinate,punctuation,Мы проверили что архивная запись открыт для правок. Утром автор исправил дату.,"Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.","Мы проверили, что архивная запись открыт для правок. Утром автор исправил дату.",True,True,False,False,comma_subordinate
large_v3,1482,comma_subordinate,punctuation,Мы проверили что городская служба открыт для правок. Позже группа сохранила папку.,"Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.","Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.",True,True,False,False,comma_subordinate
large_v3,1483,comma_subordinate,punctuation,Мы проверили что городская служба открыт для правок. Позже группа сохранила папку.,"Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.","Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.",True,True,False,False,comma_subordinate
large_v3,1484,comma_subordinate,punctuation,Мы проверили что городская служба открыт для правок. Позже группа сохранила папку.,"Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.","Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.",True,True,False,False,comma_subordinate
large_v3,1485,comma_subordinate,punctuation,Мы проверили что городская служба открыт для правок. Позже группа сохранила папку.,"Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.","Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.",True,True,False,False,comma_subordinate
large_v3,1486,comma_subordinate,punctuation,Мы проверили что городская служба открыт для правок. Позже группа сохранила папку.,"Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.","Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.",True,True,False,False,comma_subordinate
large_v3,1487,comma_subordinate,punctuation,Мы проверили что городская служба открыт для правок. Позже группа сохранила папку.,"Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.","Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.",True,True,False,False,comma_subordinate
large_v3,1488,comma_subordinate,punctuation,Мы проверили что городская служба открыт для правок. Позже группа сохранила папку.,"Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.","Мы проверили, что городская служба открыт для правок. Позже группа сохранила папку.",True,True,False,False,comma_subordinate
large_v3,1489,comma_subordinate,punctuation,Мы проверили что осенняя проверка открыт для правок. Вечером служба обновила список.,"Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.","Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.",True,True,False,False,comma_subordinate
large_v3,1490,comma_subordinate,punctuation,Мы проверили что осенняя проверка открыт для правок. Вечером служба обновила список.,"Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.","Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.",True,True,False,False,comma_subordinate
large_v3,1491,comma_subordinate,punctuation,Мы проверили что осенняя проверка открыт для правок. Вечером служба обновила список.,"Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.","Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.",True,True,False,False,comma_subordinate
large_v3,1492,comma_subordinate,punctuation,Мы проверили что осенняя проверка открыт для правок. Вечером служба обновила список.,"Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.","Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.",True,True,False,False,comma_subordinate
large_v3,1493,comma_subordinate,punctuation,Мы проверили что осенняя проверка открыт для правок. Вечером служба обновила список.,"Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.","Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.",True,True,False,False,comma_subordinate
large_v3,1494,comma_subordinate,punctuation,Мы проверили что осенняя проверка открыт для правок. Вечером служба обновила список.,"Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.","Мы проверили, что осенняя проверка открыт для правок. Вечером служба обновила список.",True,True,False,False,comma_subordinate
large_v3,1495,comma_subordinate,punctuation,Мы проверили что проверенный файл открыт для правок. Позже редакция открыла архив.,"Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.","Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.",True,True,False,False,comma_subordinate
large_v3,1496,comma_subordinate,punctuation,Мы проверили что проверенный файл открыт для правок. Позже редакция открыла архив.,"Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.","Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.",True,True,False,False,comma_subordinate
large_v3,1497,comma_subordinate,punctuation,Мы проверили что проверенный файл открыт для правок. Позже редакция открыла архив.,"Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.","Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.",True,True,False,False,comma_subordinate
large_v3,1498,comma_subordinate,punctuation,Мы проверили что проверенный файл открыт для правок. Позже редакция открыла архив.,"Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.","Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.",True,True,False,False,comma_subordinate
large_v3,1499,comma_subordinate,punctuation,Мы проверили что проверенный файл открыт для правок. Позже редакция открыла архив.,"Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.","Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.",True,True,False,False,comma_subordinate
large_v3,1500,comma_subordinate,punctuation,Мы проверили что проверенный файл открыт для правок. Позже редакция открыла архив.,"Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.","Мы проверили, что проверенный файл открыт для правок. Позже редакция открыла архив.",True,True,False,False,comma_subordinate
large_v3,1501,comma_subordinate,punctuation,Он объяснил что рабочий отчет задержали ненадолго. Затем группа сверила подписи.,"Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.","Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.",True,True,False,False,comma_subordinate
large_v3,1502,comma_subordinate,punctuation,Он объяснил что рабочий отчет задержали ненадолго. Затем группа сверила подписи.,"Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.","Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.",True,True,False,False,comma_subordinate
large_v3,1503,comma_subordinate,punctuation,Он объяснил что рабочий отчет задержали ненадолго. Затем группа сверила подписи.,"Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.","Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.",True,True,False,False,comma_subordinate
large_v3,1504,comma_subordinate,punctuation,Он объяснил что рабочий отчет задержали ненадолго. Затем группа сверила подписи.,"Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.","Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.",True,True,False,False,comma_subordinate
large_v3,1505,comma_subordinate,punctuation,Он объяснил что рабочий отчет задержали ненадолго. Затем группа сверила подписи.,"Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.","Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.",True,True,False,False,comma_subordinate
large_v3,1506,comma_subordinate,punctuation,Он объяснил что рабочий отчет задержали ненадолго. Затем группа сверила подписи.,"Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.","Он объяснил, что рабочий отчет задержали ненадолго. Затем группа сверила подписи.",True,True,False,False,comma_subordinate
large_v3,1507,comma_subordinate,punctuation,Отчет задержали потому что вечерний протокол вернули позже. Позже группа обсудила договор.,"Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.","Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.",True,True,False,False,comma_subordinate
large_v3,1508,comma_subordinate,punctuation,Отчет задержали потому что вечерний протокол вернули позже. Позже группа обсудила договор.,"Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.","Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.",True,True,False,False,comma_subordinate
large_v3,1509,comma_subordinate,punctuation,Отчет задержали потому что вечерний протокол вернули позже. Позже группа обсудила договор.,"Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.","Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.",True,True,False,False,comma_subordinate
large_v3,1510,comma_subordinate,punctuation,Отчет задержали потому что вечерний протокол вернули позже. Позже группа обсудила договор.,"Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.","Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.",True,True,False,False,comma_subordinate
large_v3,1511,comma_subordinate,punctuation,Отчет задержали потому что вечерний протокол вернули позже. Позже группа обсудила договор.,"Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.","Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.",True,True,False,False,comma_subordinate
large_v3,1512,comma_subordinate,punctuation,Отчет задержали потому что вечерний протокол вернули позже. Позже группа обсудила договор.,"Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.","Отчет задержали, потому что вечерний протокол вернули позже. Позже группа обсудила договор.",True,True,False,False,comma_subordinate
large_v3,1513,comma_subordinate,punctuation,Отчет задержали потому что короткая заметка вернули позже. Затем координатор сверил журнал.,"Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.","Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.",True,True,False,False,comma_subordinate
large_v3,1514,comma_subordinate,punctuation,Отчет задержали потому что короткая заметка вернули позже. Затем координатор сверил журнал.,"Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.","Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.",True,True,False,False,comma_subordinate
large_v3,1515,comma_subordinate,punctuation,Отчет задержали потому что короткая заметка вернули позже. Затем координатор сверил журнал.,"Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.","Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.",True,True,False,False,comma_subordinate
large_v3,1516,comma_subordinate,punctuation,Отчет задержали потому что короткая заметка вернули позже. Затем координатор сверил журнал.,"Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.","Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.",True,True,False,False,comma_subordinate
large_v3,1517,comma_subordinate,punctuation,Отчет задержали потому что короткая заметка вернули позже. Затем координатор сверил журнал.,"Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.","Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.",True,True,False,False,comma_subordinate
large_v3,1518,comma_subordinate,punctuation,Отчет задержали потому что короткая заметка вернули позже. Затем координатор сверил журнал.,"Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.","Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.",True,True,False,False,comma_subordinate
large_v3,1519,comma_subordinate,punctuation,Отчет задержали потому что короткая заметка вернули позже. Затем координатор сверил журнал.,"Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.","Отчет задержали, потому что короткая заметка вернули позже. Затем координатор сверил журнал.",True,True,False,False,comma_subordinate
large_v3,1520,comma_subordinate,punctuation,Отчет задержали потому что плановая встреча вернули позже. Вечером редактор открыл протокол.,"Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.","Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.",True,True,False,False,comma_subordinate
large_v3,1521,comma_subordinate,punctuation,Отчет задержали потому что плановая встреча вернули позже. Вечером редактор открыл протокол.,"Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.","Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.",True,True,False,False,comma_subordinate
large_v3,1522,comma_subordinate,punctuation,Отчет задержали потому что плановая встреча вернули позже. Вечером редактор открыл протокол.,"Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.","Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.",True,True,False,False,comma_subordinate
large_v3,1523,comma_subordinate,punctuation,Отчет задержали потому что плановая встреча вернули позже. Вечером редактор открыл протокол.,"Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.","Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.",True,True,False,False,comma_subordinate
large_v3,1524,comma_subordinate,punctuation,Отчет задержали потому что плановая встреча вернули позже. Вечером редактор открыл протокол.,"Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.","Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.",True,True,False,False,comma_subordinate
large_v3,1525,comma_subordinate,punctuation,Отчет задержали потому что плановая встреча вернули позже. Вечером редактор открыл протокол.,"Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.","Отчет задержали, потому что плановая встреча вернули позже. Вечером редактор открыл протокол.",True,True,False,False,comma_subordinate
large_v3,1526,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
large_v3,1527,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
large_v3,1528,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
large_v3,1529,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
large_v3,1530,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
large_v3,1531,comma_subordinate,punctuation,Отчет задержали потому что рабочая группа вернули позже. Позже автор проверил подпись.,"Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.","Отчет задержали, потому что рабочая группа вернули позже. Позже автор проверил подпись.",True,True,False,False,comma_subordinate
large_v3,1532,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
large_v3,1533,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
large_v3,1534,comma_subordinate,punctuation,Проект готов потому что важный договор уже согласован. Позже редактор сверил список.,"Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.","Проект готов, потому что важный договор уже согласован. Позже редактор сверил список.",True,True,False,False,comma_subordinate
