row_id,source,target,split,rule_id,error_type,source_dataset,is_clean,is_hard_negative
8163,Команда открыла и таблицу и сводку. Затем комиссия открыла раздел.,"Команда открыла и таблицу, и сводку. Затем комиссия открыла раздел.",val,homogeneous_comma,punctuation,lenta_news,False,False
8164,Команда открыла и таблицу и сводку. Затем комиссия открыла раздел.,"Команда открыла и таблицу, и сводку. Затем комиссия открыла раздел.",val,homogeneous_comma,punctuation,lenta_news,False,False
8165,Команда открыла и таблицу и сводку. Затем комиссия открыла раздел.,"Команда открыла и таблицу, и сводку. Затем комиссия открыла раздел.",val,homogeneous_comma,punctuation,lenta_news,False,False
8166,Команда открыла и таблицу и сводку. Затем комиссия открыла раздел.,"Команда открыла и таблицу, и сводку. Затем комиссия открыла раздел.",val,homogeneous_comma,punctuation,lenta_news,False,False
8167,Команда открыла и таблицу и сводку. Затем комиссия открыла раздел.,"Команда открыла и таблицу, и сводку. Затем комиссия открыла раздел.",val,homogeneous_comma,punctuation,lenta_news,False,False
8168,Команда открыла и таблицу и сводку. Затем комиссия открыла раздел.,"Команда открыла и таблицу, и сводку. Затем комиссия открыла раздел.",val,homogeneous_comma,punctuation,lenta_news,False,False
8169,Команда открыла и таблицу и сводку. Затем комиссия открыла раздел.,"Команда открыла и таблицу, и сводку. Затем комиссия открыла раздел.",val,homogeneous_comma,punctuation,lenta_news,False,False
8170,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8171,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8172,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8173,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8174,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8175,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8176,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8177,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8178,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8179,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8180,Команда открыла и таблицу и сводку. Позже группа обсудила договор.,"Команда открыла и таблицу, и сводку. Позже группа обсудила договор.",val,homogeneous_comma,punctuation,lenta_news,False,False
8181,Команда открыла и таблицу и сводку. Утром служба приняла заявку.,"Команда открыла и таблицу, и сводку. Утром служба приняла заявку.",val,homogeneous_comma,punctuation,lenta_news,False,False
8182,Команда открыла и таблицу и сводку. Утром служба приняла заявку.,"Команда открыла и таблицу, и сводку. Утром служба приняла заявку.",val,homogeneous_comma,punctuation,lenta_news,False,False
8183,Команда открыла и таблицу и сводку. Утром служба приняла заявку.,"Команда открыла и таблицу, и сводку. Утром служба приняла заявку.",val,homogeneous_comma,punctuation,lenta_news,False,False
8184,Команда открыла и таблицу и сводку. Утром служба приняла заявку.,"Команда открыла и таблицу, и сводку. Утром служба приняла заявку.",val,homogeneous_comma,punctuation,lenta_news,False,False
8185,Команда открыла и таблицу и сводку. Утром служба приняла заявку.,"Команда открыла и таблицу, и сводку. Утром служба приняла заявку.",val,homogeneous_comma,punctuation,lenta_news,False,False
8186,Команда открыла и таблицу и сводку. Утром служба приняла заявку.,"Команда открыла и таблицу, и сводку. Утром служба приняла заявку.",val,homogeneous_comma,punctuation,lenta_news,False,False
8187,Команда открыла и таблицу и сводку. Утром служба приняла заявку.,"Команда открыла и таблицу, и сводку. Утром служба приняла заявку.",val,homogeneous_comma,punctuation,lenta_news,False,False
8188,Команда открыла и таблицу и сводку. Утром служба приняла заявку.,"Команда открыла и таблицу, и сводку. Утром служба приняла заявку.",val,homogeneous_comma,punctuation,lenta_news,False,False
8189,Кой кто отправил важная подпись. Утром эксперт обновил протокол.,Кой-кто отправил важная подпись. Утром эксперт обновил протокол.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8190,Кой кто отправил важная подпись. Утром эксперт обновил протокол.,Кой-кто отправил важная подпись. Утром эксперт обновил протокол.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8191,Кой кто отправил важная подпись. Утром эксперт обновил протокол.,Кой-кто отправил важная подпись. Утром эксперт обновил протокол.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8192,Кой кто отправил важная подпись. Утром эксперт обновил протокол.,Кой-кто отправил важная подпись. Утром эксперт обновил протокол.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8193,Кой кто отправил важная подпись. Утром эксперт обновил протокол.,Кой-кто отправил важная подпись. Утром эксперт обновил протокол.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8194,Кой кто отправил важная подпись. Утром эксперт обновил протокол.,Кой-кто отправил важная подпись. Утром эксперт обновил протокол.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8195,Кой кто отправил важная подпись. Утром эксперт обновил протокол.,Кой-кто отправил важная подпись. Утром эксперт обновил протокол.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8196,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8197,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8198,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8199,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8200,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8201,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8202,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8203,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8204,Кой кто отправил городская служба. Затем юрист обновил решение.,Кой-кто отправил городская служба. Затем юрист обновил решение.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8205,Кой кто отправил дежурный редактор. Утром комиссия открыла журнал.,Кой-кто отправил дежурный редактор. Утром комиссия открыла журнал.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8206,Кой кто отправил дежурный редактор. Утром комиссия открыла журнал.,Кой-кто отправил дежурный редактор. Утром комиссия открыла журнал.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8207,Кой кто отправил дежурный редактор. Утром комиссия открыла журнал.,Кой-кто отправил дежурный редактор. Утром комиссия открыла журнал.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8208,Кой кто отправил дежурный редактор. Утром комиссия открыла журнал.,Кой-кто отправил дежурный редактор. Утром комиссия открыла журнал.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8209,Кой кто отправил дежурный редактор. Утром комиссия открыла журнал.,Кой-кто отправил дежурный редактор. Утром комиссия открыла журнал.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8210,Кой кто отправил дежурный редактор. Утром комиссия открыла журнал.,Кой-кто отправил дежурный редактор. Утром комиссия открыла журнал.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8211,Кой кто отправил дежурный редактор. Утром комиссия открыла журнал.,Кой-кто отправил дежурный редактор. Утром комиссия открыла журнал.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8212,Кой кто отправил дежурный редактор. Утром комиссия открыла журнал.,Кой-кто отправил дежурный редактор. Утром комиссия открыла журнал.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8213,Кой кто отправил зимнее расписание. Утром автор отправил письмо.,Кой-кто отправил зимнее расписание. Утром автор отправил письмо.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8214,Кой кто отправил зимнее расписание. Утром автор отправил письмо.,Кой-кто отправил зимнее расписание. Утром автор отправил письмо.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8215,Кой кто отправил зимнее расписание. Утром автор отправил письмо.,Кой-кто отправил зимнее расписание. Утром автор отправил письмо.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8216,Кой кто отправил зимнее расписание. Утром автор отправил письмо.,Кой-кто отправил зимнее расписание. Утром автор отправил письмо.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8217,Кой кто отправил зимнее расписание. Утром автор отправил письмо.,Кой-кто отправил зимнее расписание. Утром автор отправил письмо.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8218,Кой кто отправил зимнее расписание. Утром автор отправил письмо.,Кой-кто отправил зимнее расписание. Утром автор отправил письмо.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8219,Кой кто отправил зимнее расписание. Утром автор отправил письмо.,Кой-кто отправил зимнее расписание. Утром автор отправил письмо.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8220,Кой кто отправил короткий протокол. Затем эксперт сверил данные.,Кой-кто отправил короткий протокол. Затем эксперт сверил данные.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8221,Кой кто отправил короткий протокол. Затем эксперт сверил данные.,Кой-кто отправил короткий протокол. Затем эксперт сверил данные.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8222,Кой кто отправил короткий протокол. Затем эксперт сверил данные.,Кой-кто отправил короткий протокол. Затем эксперт сверил данные.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8223,Кой кто отправил короткий протокол. Затем эксперт сверил данные.,Кой-кто отправил короткий протокол. Затем эксперт сверил данные.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8224,Кой кто отправил короткий протокол. Затем эксперт сверил данные.,Кой-кто отправил короткий протокол. Затем эксперт сверил данные.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8225,Кой кто отправил короткий протокол. Затем эксперт сверил данные.,Кой-кто отправил короткий протокол. Затем эксперт сверил данные.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8226,Кой кто отправил короткий протокол. Затем эксперт сверил данные.,Кой-кто отправил короткий протокол. Затем эксперт сверил данные.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8227,Кой кто отправил плановая встреча. Затем эксперт согласовал список.,Кой-кто отправил плановая встреча. Затем эксперт согласовал список.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8228,Кой кто отправил плановая встреча. Затем эксперт согласовал список.,Кой-кто отправил плановая встреча. Затем эксперт согласовал список.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8229,Кой кто отправил плановая встреча. Затем эксперт согласовал список.,Кой-кто отправил плановая встреча. Затем эксперт согласовал список.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8230,Кой кто отправил плановая встреча. Затем эксперт согласовал список.,Кой-кто отправил плановая встреча. Затем эксперт согласовал список.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8231,Кой кто отправил плановая встреча. Затем эксперт согласовал список.,Кой-кто отправил плановая встреча. Затем эксперт согласовал список.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8232,Кой кто отправил плановая встреча. Затем эксперт согласовал список.,Кой-кто отправил плановая встреча. Затем эксперт согласовал список.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8233,Кой кто отправил плановая встреча. Затем эксперт согласовал список.,Кой-кто отправил плановая встреча. Затем эксперт согласовал список.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8234,Кой кто отправил плановая встреча. Затем эксперт согласовал список.,Кой-кто отправил плановая встреча. Затем эксперт согласовал список.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8235,Кой кто отправил плановый отчет. Затем группа сверила подписи.,Кой-кто отправил плановый отчет. Затем группа сверила подписи.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8236,Кой кто отправил плановый отчет. Затем группа сверила подписи.,Кой-кто отправил плановый отчет. Затем группа сверила подписи.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8237,Кой кто отправил плановый отчет. Затем группа сверила подписи.,Кой-кто отправил плановый отчет. Затем группа сверила подписи.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8238,Кой кто отправил плановый отчет. Затем группа сверила подписи.,Кой-кто отправил плановый отчет. Затем группа сверила подписи.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8239,Кой кто отправил плановый отчет. Затем группа сверила подписи.,Кой-кто отправил плановый отчет. Затем группа сверила подписи.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8240,Кой кто отправил плановый отчет. Затем группа сверила подписи.,Кой-кто отправил плановый отчет. Затем группа сверила подписи.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8241,Кой кто отправил плановый отчет. Затем группа сверила подписи.,Кой-кто отправил плановый отчет. Затем группа сверила подписи.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8242,Кой кто отправил плановый отчет. Затем группа сверила подписи.,Кой-кто отправил плановый отчет. Затем группа сверила подписи.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8243,Кой кто отправил районный протокол. Затем служба закрыла вопрос.,Кой-кто отправил районный протокол. Затем служба закрыла вопрос.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8244,Кой кто отправил районный протокол. Затем служба закрыла вопрос.,Кой-кто отправил районный протокол. Затем служба закрыла вопрос.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8245,Кой кто отправил районный протокол. Затем служба закрыла вопрос.,Кой-кто отправил районный протокол. Затем служба закрыла вопрос.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8246,Кой кто отправил районный протокол. Затем служба закрыла вопрос.,Кой-кто отправил районный протокол. Затем служба закрыла вопрос.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8247,Кой кто отправил районный протокол. Затем служба закрыла вопрос.,Кой-кто отправил районный протокол. Затем служба закрыла вопрос.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8248,Кой кто отправил районный протокол. Затем служба закрыла вопрос.,Кой-кто отправил районный протокол. Затем служба закрыла вопрос.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8249,Кой кто отправил районный протокол. Затем служба закрыла вопрос.,Кой-кто отправил районный протокол. Затем служба закрыла вопрос.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8250,Кой кто отправил районный протокол. Затем служба закрыла вопрос.,Кой-кто отправил районный протокол. Затем служба закрыла вопрос.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8251,Кой кто отправил свежая сводка. Затем юрист обновил папку.,Кой-кто отправил свежая сводка. Затем юрист обновил папку.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8252,Кой кто отправил свежая сводка. Затем юрист обновил папку.,Кой-кто отправил свежая сводка. Затем юрист обновил папку.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8253,Кой кто отправил свежая сводка. Затем юрист обновил папку.,Кой-кто отправил свежая сводка. Затем юрист обновил папку.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8254,Кой кто отправил свежая сводка. Затем юрист обновил папку.,Кой-кто отправил свежая сводка. Затем юрист обновил папку.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8255,Кой кто отправил свежая сводка. Затем юрист обновил папку.,Кой-кто отправил свежая сводка. Затем юрист обновил папку.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8256,Кой кто отправил свежая сводка. Затем юрист обновил папку.,Кой-кто отправил свежая сводка. Затем юрист обновил папку.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8257,Кой кто отправил свежая сводка. Затем юрист обновил папку.,Кой-кто отправил свежая сводка. Затем юрист обновил папку.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8258,Кой кто отправил свежая сводка. Затем юрист обновил папку.,Кой-кто отправил свежая сводка. Затем юрист обновил папку.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8259,Кой кто отправил точный план. Позже юрист согласовал договор.,Кой-кто отправил точный план. Позже юрист согласовал договор.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8260,Кой кто отправил точный план. Позже юрист согласовал договор.,Кой-кто отправил точный план. Позже юрист согласовал договор.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8261,Кой кто отправил точный план. Позже юрист согласовал договор.,Кой-кто отправил точный план. Позже юрист согласовал договор.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8262,Кой кто отправил точный план. Позже юрист согласовал договор.,Кой-кто отправил точный план. Позже юрист согласовал договор.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8263,Кой кто отправил точный план. Позже юрист согласовал договор.,Кой-кто отправил точный план. Позже юрист согласовал договор.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8264,Кой кто отправил точный план. Позже юрист согласовал договор.,Кой-кто отправил точный план. Позже юрист согласовал договор.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8265,Кой кто отправил точный план. Позже юрист согласовал договор.,Кой-кто отправил точный план. Позже юрист согласовал договор.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8266,Кой кто отправил точный план. Позже юрист согласовал договор.,Кой-кто отправил точный план. Позже юрист согласовал договор.,val,hyphen_koe_koy,hyphen,lenta_news,False,False
8267,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8268,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8269,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8270,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8271,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8272,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8273,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8274,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8275,Что то изменилось в архиве. Затем координатор сверил журнал.,Что-то изменилось в архиве. Затем координатор сверил журнал.,val,hyphen_particles,hyphen,lenta_news,False,False
8276,Что то изменилось в архиве. Затем эксперт согласовал список.,Что-то изменилось в архиве. Затем эксперт согласовал список.,val,hyphen_particles,hyphen,lenta_news,False,False
8277,Что то изменилось в архиве. Затем эксперт согласовал список.,Что-то изменилось в архиве. Затем эксперт согласовал список.,val,hyphen_particles,hyphen,lenta_news,False,False
8278,Что то изменилось в архиве. Затем эксперт согласовал список.,Что-то изменилось в архиве. Затем эксперт согласовал список.,val,hyphen_particles,hyphen,lenta_news,False,False
8279,Что то изменилось в архиве. Затем эксперт согласовал список.,Что-то изменилось в архиве. Затем эксперт согласовал список.,val,hyphen_particles,hyphen,lenta_news,False,False
8280,Что то изменилось в архиве. Затем эксперт согласовал список.,Что-то изменилось в архиве. Затем эксперт согласовал список.,val,hyphen_particles,hyphen,lenta_news,False,False
8281,Что то изменилось в архиве. Затем эксперт согласовал список.,Что-то изменилось в архиве. Затем эксперт согласовал список.,val,hyphen_particles,hyphen,lenta_news,False,False
8282,Что то изменилось в архиве. Затем эксперт согласовал список.,Что-то изменилось в архиве. Затем эксперт согласовал список.,val,hyphen_particles,hyphen,lenta_news,False,False
8283,Что то изменилось в архиве. Затем эксперт согласовал список.,Что-то изменилось в архиве. Затем эксперт согласовал список.,val,hyphen_particles,hyphen,lenta_news,False,False
8284,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8285,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8286,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8287,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8288,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8289,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8290,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8291,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8292,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8293,Что то изменилось в архиве. Позже группа сохранила папку.,Что-то изменилось в архиве. Позже группа сохранила папку.,val,hyphen_particles,hyphen,lenta_news,False,False
8294,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8295,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8296,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8297,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8298,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8299,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8300,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8301,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8302,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8303,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8304,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8305,Что то изменилось в архиве. Позже комиссия сохранила решение.,Что-то изменилось в архиве. Позже комиссия сохранила решение.,val,hyphen_particles,hyphen,lenta_news,False,False
8306,Что то изменилось в архиве. Позже координатор обновил ведомость.,Что-то изменилось в архиве. Позже координатор обновил ведомость.,val,hyphen_particles,hyphen,lenta_news,False,False
8307,Что то изменилось в архиве. Позже координатор обновил ведомость.,Что-то изменилось в архиве. Позже координатор обновил ведомость.,val,hyphen_particles,hyphen,lenta_news,False,False
8308,Что то изменилось в архиве. Позже координатор обновил ведомость.,Что-то изменилось в архиве. Позже координатор обновил ведомость.,val,hyphen_particles,hyphen,lenta_news,False,False
8309,Что то изменилось в архиве. Позже координатор обновил ведомость.,Что-то изменилось в архиве. Позже координатор обновил ведомость.,val,hyphen_particles,hyphen,lenta_news,False,False
8310,Что то изменилось в архиве. Позже координатор обновил ведомость.,Что-то изменилось в архиве. Позже координатор обновил ведомость.,val,hyphen_particles,hyphen,lenta_news,False,False
8311,Что то изменилось в архиве. Позже координатор обновил ведомость.,Что-то изменилось в архиве. Позже координатор обновил ведомость.,val,hyphen_particles,hyphen,lenta_news,False,False
8312,Что то изменилось в архиве. Позже координатор обновил ведомость.,Что-то изменилось в архиве. Позже координатор обновил ведомость.,val,hyphen_particles,hyphen,lenta_news,False,False
8313,Что то изменилось в архиве. Позже служба проверила запись.,Что-то изменилось в архиве. Позже служба проверила запись.,val,hyphen_particles,hyphen,lenta_news,False,False
8314,Что то изменилось в архиве. Позже служба проверила запись.,Что-то изменилось в архиве. Позже служба проверила запись.,val,hyphen_particles,hyphen,lenta_news,False,False
8315,Что то изменилось в архиве. Позже служба проверила запись.,Что-то изменилось в архиве. Позже служба проверила запись.,val,hyphen_particles,hyphen,lenta_news,False,False
8316,Что то изменилось в архиве. Позже служба проверила запись.,Что-то изменилось в архиве. Позже служба проверила запись.,val,hyphen_particles,hyphen,lenta_news,False,False
8317,Что то изменилось в архиве. Позже служба проверила запись.,Что-то изменилось в архиве. Позже служба проверила запись.,val,hyphen_particles,hyphen,lenta_news,False,False
8318,Что то изменилось в архиве. Позже служба проверила запись.,Что-то изменилось в архиве. Позже служба проверила запись.,val,hyphen_particles,hyphen,lenta_news,False,False
8319,Что то изменилось в архиве. Позже служба проверила запись.,Что-то изменилось в архиве. Позже служба проверила запись.,val,hyphen_particles,hyphen,lenta_news,False,False
