source_dataset,source,target,reason,edit_summary,detected_error_types,candidate_present
sage_multidomain_gold,"21.07.17 заказала, 04.09.17 принесли юбку на дом, посыльный компании ""DPD"", трек не отслеживался, но думаю если настроить данные в проге: ""Трек-Чеккер"", то отслеживание возможно. Довольно доставка в район Крайнего Севера! Юбка из плотной ткани, цвет насыщенный, яркий. Все сшито аккуратно, низ не подшит и не оверложен, но ткань плотная и не нуждается в обработке. На талию 72 см, села очень плотно, придется увеличивать резинку. Уже ходила в ней, от ветра не взлетает, но красиво колышется, для поздней осени/весны, зимы, очень хорошая юбка, все понравилось! Запакровано в зип-пакет, с одной стороны прозрачный с другой фольгированный. РЕКОМЕНДУЮ, продавцу больших продаж!))","21.07.17 заказала, 04.09.17 принесли юбку на дом, посыльный компании ""DPD"", трек не отслеживался, но думаю, если настроить данные в проге ""Трек-чекер"", то отслеживание возможно. Довольно доставка в район Крайнего Севера! Юбка из плотной ткани, цвет насыщенный, яркий. Всё сшито аккуратно, низ не подшит и не оверложен, но ткань плотная и не нуждается в обработке. На талию 72 см села очень плотно, придётся увеличивать резинку. Уже ходила в ней, от ветра не взлетает, но красиво колышется, для поздней осени/весны, зимы очень хорошая юбка, всё понравилось! Запаковано в зип-пакет, с одной стороны прозрачный, с другой фольгированный. РЕКОМЕНДУЮ, продавцу больших продаж!))",too_many_tokens,,[],False
sage_multidomain_gold,"1 очень долгая отправка с Китая, получила куртку и ахнула в ужасе. вроде доставка сдек. все хорошо не разу не было проблем. сейчас принесли пакет дома обнаружила следы вскрытия, открыла и вижу пропорон ножом просто зверски сам пакет достала куртку и она тоже. открыла спор. в итоге сказали верните товар и вернем деньги. стоимость возврата товара половина куртки. продавец не отвечал на мои просьбы и мольбы. и даже 50 % не вернули. прислал сообщение когда деньги получил что на следующий заказ сделает скидку 15%. только эти 15 % один карман а второй за свой счет. Магазин хороший, ну продавец и доставка кошмар. пришлось заказать еще одну вещь и еще 3000 заплатить чтобы хоть что то получить от него. просила запаковать лучше. Теперь очень боюсь что то заказывать. В итоге вторую отправлял тоже долго и до сих пор в Китае лежит. действительно копеечные вещи доходят мимолетно. А такие 1,5 месяца. рекомендации давать не буду. осадок(((.","1 очень долгая отправка с Китая, получила куртку и ахнула в ужасе. вроде доставка сдек. все хорошо не разу не было проблем. сейчас принесли пакет дома обнаружила следы вскрытия, открыла и вижу пропорот ножом просто зверски сам пакет достала куртку и она тоже. открыла спор. в итоге сказали верните товар и вернем деньги. стоимость возврата товара половина куртки. продавец не отвечал на мои просьбы и мольбы. и даже 50 % не вернули. прислал сообщение когда деньги получил что на следующий заказ сделает скидку 15%. только эти 15 % один карман а второй за свой счет. Магазин хороший, ну продавец и доставка кошмар. пришлось заказать еще одну вещь и еще 3000 заплатить чтобы хоть что то получить от него. просила запаковать лучше. Теперь очень боюсь что то заказывать. В итоге вторую отправлял тоже долго и до сих пор в Китае лежит. действительно копеечные вещи доходят мимолетно. А такие 1,5 месяца. рекомендации давать не буду. осадок(((.",too_many_tokens,,[],False
sage_multidomain_gold,"Платье пришло быстро.Упаковано плохо,в два тоненький полиэтиленовых пакета,хорошо,что не порвали по дороге.Ткань очень красивая и цвет яркий. Но на этом все плюсы заканчиваются. Качество пошива ужасное, нитки торчат,швы кривые.В синее платье со светлой подкладкой почему-то вшита черная молния, причём криво и косо.Изнанка вообще ужасная.Носить платье не смогу, буду перешивать, ткань красивая. Платье мне мало.Размерная, размерная сетка не соответствует действительности. У меня Обхват груди 112, талия 90,бедра 120.Не сходится в груди и талии где-то см 5 .Талия почему-то у меня под грудью оказалась,хотя рост у меня всего 162 см,талия фиксирована швом,пока меряла нитки потрескались.Вот лучше купить в магазине за те же деньги вещь,которую можно примерить.Платье не рекомендую.С продавцом не общалась.Сама виновата,надо было спросить подойдёт ли размер.По этому спор открывать не буду.","Платье пришло быстро. Упаковано плохо, в два тоненьких полиэтиленовых пакета, хорошо, что не порвали по дороге. Ткань очень красивая и цвет яркий. Но на этом все плюсы заканчиваются. Качество пошива ужасное, нитки торчат, швы кривые. В синее платье со светлой подкладкой почему-то вшита чёрная молния, причём криво и косо. Изнанка вообще ужасная. Носить платье не смогу, буду перешивать, ткань красивая. Платье мне мало. Размерная сетка не соответствует действительности. У меня обхват груди 112, талия 90, бёдра 120. Не сходится в груди и на талии где-то см 5. Талия почему-то у меня под грудью оказалась, хотя рост у меня всего 162 см,талия фиксирована швом, пока мерила, нитки потрескались. Вот лучше купить в магазине за те же деньги вещь, которую можно примерить. Платье не рекомендую. С продавцом не общалась. Сама виновата, надо было спросить, подойдёт ли размер. Поэтому спор открывать не буду.",too_many_tokens,,[],False
sage_multidomain_gold,"к сожалению я полностью разочаровалась в данном товаре. Очень короткие рукава. Мех на туловище низкого качества и просвечивает, плюсом во многих местах торчат нитки. Мех на капюшоне хороший ,но очень маленький капюшон,целиком укутаться в данную кофту не получится, тк она не реально маленькая! везде покупаю s размер,а тут L мал... Финальным разочарованием была наружняя ткань, которая ну через чур низкого качества, на ощупь не приятная и боюсь что если попаду в данной кофте под дождь, то она расползется. Плюс очень долгая доставка...","к сожалению, я полностью разочаровалась в данном товаре. Очень короткие рукава. Мех на туловище низкого качества и просвечивает, плюсом во многих местах торчат нитки. Мех на капюшоне хороший, но очень маленький капюшон, целиком укутаться в данную кофту не получится, т. к. она не реально маленькая! везде покупаю s размер, а тут L мал... Финальным разочарованием была наружная ткань, которая ну чересчур низкого качества, на ощупь неприятная, и боюсь, что если попаду в данной кофте под дождь, то она расползётся. Плюс очень долгая доставка...",too_many_tokens,,[],False
sage_multidomain_gold,"Кофточка до Рязани шла 13 дней, трек код отслеживался до дома. В хотелках она у меня лежала почти год, и вот я решилась, двоякие чувства, с одной стороны красивая, цвет приятный, оригинальная, с другой стороны, одевая ее попровляешься на размер точно. Мои параметры рост 170 см, грудь 96, талия 70. Одевая ее становлюсь 50 размера. Рукава короткие, только поднимать к локтю и носить как тричетверти. Очень хороша будет на девочках до 42 размера. К продавцу претензий нет, спасибо за быструю отправку и доставку товара.","Кофточка до Рязани шла 13 дней, трек-код отслеживался до дома. В хотелках она у меня лежала почти год, и вот я решилась, двоякие чувства, с одной стороны, красивая, цвет приятный, оригинальная, с другой стороны, онадевая её, попровляешься на размер точно. Мои параметры рост 170 см, грудь 96, талия 70. Надевая её, становлюсь 50 размера. Рукава короткие, только поднимать к локтю и носить как три четверти. Очень хороша будет на девочках до 42 размера. К продавцу претензий нет, спасибо за быструю отправку и доставку товара.",too_many_tokens,,[],False
sage_multidomain_gold,"Прошли все сроки ,но заказ Я так и не получила. При открытии спора Я устала доказывать, что заказ не получала. От волнения в споре указала возврат и перепутала цифры. В итоге Мне вернули на 36 руб. меньше, чем Я заплатила за заказ. Теперь сомневаюсь, заказывать ли что-нибудь в АЛиЭкспрксс. Из всех заказов Я не получила 70 процентов от заказанных товаров. Да еще при споре такая нервотрепка. Я Очень расстроена, потому, что уже третий год покупаю товары в АЛиЭкспресс, но такого еще не было. Екатерина.","Прошли все сроки, но заказ Я так и не получила. При открытии спора Я устала доказывать, что заказ не получала. От волнения в споре указала возврат и перепутала цифры. В итоге Мне вернули на 36 руб. меньше, чем Я заплатила за заказ. Теперь сомневаюсь, заказывать ли что-нибудь в Алиэкспресс. Из всех заказов Я не получила 70 процентов от заказанных товаров. Да ещё при споре такая нервотрёпка. Я Очень расстроена, потому что уже третий год покупаю товары в Алиэкспресс, но такого ещё не было. Екатерина.",too_many_tokens,,[],False
sage_multidomain_gold,"Заказ отправляли доооолго, очень, почти прошло время обработки заказа... Продавец отвечал, что партия закончилась, ждите, шьём новую. Доставка быстрая, трек отслеживался. По качеству на 3. Я понимаю, что 327 руб - это мелочь, но и это деньги. материал тонкий, приятный, но думаю будет просвечивать. Круживо криво пришито, на одном рукаве кружавчики распускаются, это минус большой, горловина так вобще... ооочень заметно, что рукожопы прошили черное кружево голубыми нитками. На бедра 98 низ впритык, при ходьбе будет задироться. но я в процессе снижения веса, так что норм. на талию 68 свободно, на грудь 91 - идеально","Заказ отправляли доооолго, очень, почти прошло время обработки заказа... Продавец отвечал, что партия закончилась, ждите, шьём новую. Доставка быстрая, трек отслеживался. По качеству на 3. Я понимаю, что 327 руб. - это мелочь, но и это деньги. материал тонкий, приятный, но думаю, будет просвечивать. Кружево криво пришито, на одном рукаве кружавчики распускаются, это минус большой, горловина так вобще... ооочень заметно, что рукожопы прошили чёрное кружево голубыми нитками. На бедра 98 низ впритык, при ходьбе будет задироться. но я в процессе снижения веса, так что норм. на талию 68 свободно, на грудь 91 - идеально",too_many_tokens,,[],False
sage_multidomain_gold,"Внутренний пакет был порван, куртка пришла грязная, куча торчащих ниток( впечатление, что шили на скорую руку)бирка фирмы приляпана кое как, строчки не ровные.. но это все попровимо но! После стирки и отпарки - внешний материал настолько тонкий, что просвечивается наполнитель, то есть после стирки, если не разбить синтепон, что кстати не так легко, в дневном свете виднеются все комочки. До этого брала у продавца зимнюю куртку и она пришла великолепная. размер L с маркировкой 88А- что означает объем груди , а такие параметры ближе к s, а не l","Внутренний пакет был порван, куртка пришла грязная, куча торчащих ниток( впечатление, что шили на скорую руку)бирка фирмы приляпана кое как, строчки не ровные.. но это все поправимо но! После стирки и отпарки - внешний материал настолько тонкий, что просвечивается наполнитель, то есть после стирки, если не разбить синтепон, что кстати не так легко, в дневном свете виднеются все комочки. До этого брала у продавца зимнюю куртку и она пришла великолепная. размер L с маркировкой 88А- что означает объем груди , а такие параметры ближе к s, а не l",too_many_tokens,,[],False
sage_multidomain_gold,"Посылка шла очень долго. Для девушек , у которых размер xs-s пуховик будет большим, даже самого маленького размера. На счёт цвета могу сказать, что не соответсвует картинке, он болотного зеленого цвета. Если хотите как на фото-берите серый. Синтепон расположен очень неравномерно, комками, и даже после стирки и распределения руками, все-равно скомкивается. Изнутри из-за полупрозрачной ткани, где пришиты карманы видны чёрные куски ткани, это выглядит неаккуратно. Капюшон- это что-то, в нем просто тонешь.","Посылка шла очень долго. Для девушек, у которых размер xs-s, пуховик будет большим, даже самого маленького размера. Насчёт цвета могу сказать, что не соответствует картинке, он болотного зелёного цвета. Если хотите как на фото — берите серый. Синтепон расположен очень неравномерно, комками, и даже после стирки и распределения руками, всё равно скомкивается. Изнутри из-за полупрозрачной ткани, где пришиты карманы, видны чёрные куски ткани, это выглядит неаккуратно. Капюшон — это что-то, в нём просто тонешь.",too_many_tokens,,[],False
sage_multidomain_gold,"Качество платья ужасное,синтетика 100%,учитывая,что зима,как только достала из пакета,платье начало магнитить всю пыль,вылосы и мелкий мусор,что оказался в радиусе 10 см,верхняя сетка по краям не обработана,,в нескольких местах поползла,везде торчат нитки и швы кривые.написала продавцу насчёт частичного возврата,уговаривал вернуть деньги на PayPal и не открывать спор,потом предлагал скидку на следующую покупку и т.п.,было ощущение,что тянет время до конца защиты. Открыла спор, часть денег в процессе возврата.Из плюсов единственное - быстрая доставка,в Ленобласть около двух недель","Качество платья ужасное, синтетика 100%, учитывая, что зима, как только достала из пакета, платье начало магнитить всю пыль, волосы и мелкий мусор, что оказался в радиусе 10 см, верхняя сетка по краям не обработана, в нескольких местах поползла, везде торчат нитки, и швы кривые. написала продавцу насчёт частичного возврата, уговаривал вернуть деньги на PayPal и не открывать спор, потом предлагал скидку на следующую покупку и т. п.,было ощущение, что тянет время до конца защиты. Открыла спор, часть денег в процессе возврата. Из плюсов единственное - быстрая доставка, в Ленобласть около двух недель",too_many_tokens,,[],False
sage_multidomain_gold,"Доствка месяц. Юбку не получила, продавец ее не положил. Заказ не отправляли 18 дней. Деньги вернула с трудом, через спор, при том, что продавец сам сознался, что юбку не отправил. Спор длился две недели приблизительно. Потратила кучу нервов, что бы вернуть деньги за отсутствующий товар. Писала письма, чуть ли не каждый день в службу поддержки покупателей алиэкспресс. Продавец долго морочил голову, задавая одни и те же вопросы. Расстроена очень таким отношением и работой алиэкспресс по решениям спорных вопросов. Покупатели практически не защищены.","Доставка месяц. Юбку не получила, продавец ее не положил. Заказ не отправляли 18 дней. Деньги вернула с трудом, через спор, при том, что продавец сам сознался, что юбку не отправил. Спор длился две недели приблизительно. Потратила кучу нервов, что бы вернуть деньги за отсутствующий товар. Писала письма, чуть ли не каждый день в службу поддержки покупателей алиэкспресс. Продавец долго морочил голову, задавая одни и те же вопросы. Расстроена очень таким отношением и работой алиэкспресс по решениям спорных вопросов. Покупатели практически не защищены.",too_many_tokens,,[],False
sage_multidomain_gold,"Это был второй заказ у этого продавца. Первым заказала розовый 36А, в размер на наш рос. 75А. качество супер. чудесный. после него не смогла носить свои обычные, так как очень мягкий +хороший пуш ап. Вторым заказал красный тоже 36А. Качество супер как и у розового. Размер прислали верный, но он оказался маломеркой (минимум на 5 см в обхвате - сравнила с первым розовым). Даже учитывая, что бюстгальтеры немного вытягиваются при носке, носить этот красный не смогла - ужасно давит. P.S. я не потолстела","Это был второй заказ у этого продавца. Первым заказала розовый 36А, в размер на наш рос. 75А. качество супер. чудесный. после него не смогла носить свои обычные, так как очень мягкий + хороший пуш ап. Вторым заказала красный, тоже 36А. Качество супер, как и у розового. Размер прислали верный, но он оказался маломеркой (минимум на 5 см в обхвате - сравнила с первым розовым). Даже учитывая, что бюстгальтеры немного вытягиваются при носке, носить этот красный не смогла - ужасно давит. P.S. я не потолстела",too_many_tokens,,[],False
sage_multidomain_gold,"пальто заказывала EMS доставкой,что по цене больше чем сам товар,но сначало отправил продавец его самой обычной доставкой,я написала ему что этот вариант доставки меня не устраивает,так как оплачена доставка EMS. Продавец повторно отправил товар ЕМS,немного времени всеже но было потеряно. К товару претензий нет,на самом деле пух,но тоооненькая такая набивка, явно не для минусовой температуры,но на осень-весну ,как в моем случае ,очень даже отличный вариант. Ниточки кое где торчат,но не кретично. Во всех вещях с Али,я ориентируюсь по ОГ, так вот ОГ 120см-5 xl хорошо подошла,ну естественно не на футболку,на плотную кофту,даже свитер можно одеть.","пальто заказывала EMS доставкой,что по цене больше чем сам товар,но сначала отправил продавец его самой обычной доставкой,я написала ему что этот вариант доставки меня не устраивает, так как оплачена доставка EMS. Продавец повторно отправил товар ЕМS,немного времени все же но было потеряно. К товару претензий нет, на самом деле пух, но тоооненькая такая набивка, явно не для минусовой температуры, но на осень-весну ,как в моем случае ,очень даже отличный вариант. Ниточки кое-где торчат,но не критично. Во всех вещах с Али,я ориентируюсь по ОГ, так вот ОГ 120см-5 xl хорошо подошла,ну естественно не на футболку,на плотную кофту,даже свитер можно надеть.",too_many_tokens,,[],False
sage_multidomain_gold,"Заказала 22.11.17 пришло 10.01.2018. Отправили в течении суток. Ослеживался полностью. Ожидания не оправдались. Повелась на отзывы и количество заказов. Упакован был нормально, пакет в пакете. Снимала видео при распаковке и не прогадала. Товар пришел с дыркой на самом видном месте. чуть выше груди.ещё и поползла дырка. Написала продавцу - ни ответа ни привета. Пришлось открыть спор - вернули часть денег. Товар поврежден, я заказывала целый. Надеюсь продавец будет более внимателен и товары с дефектом отправлять не будет.","Заказала 22.11.17 пришло 10.01.2018. Отправили в течении суток. Отслеживался полностью. Ожидания не оправдались. Повелась на отзывы и количество заказов. Упакован был нормально, пакет в пакете. Снимала видео при распаковке и не прогадала. Товар пришел с дыркой на самом видном месте. чуть выше груди.ещё и поползла дырка. Написала продавцу - ни ответа ни привета. Пришлось открыть спор - вернули часть денег. Товар поврежден, я заказывала целый. Надеюсь продавец будет более внимателен и товары с дефектом отправлять не будет.",too_many_tokens,,[],False
sage_multidomain_gold,"Хорошее платье, ткань мягкая, приятная к телу. Запаха нет. Хорошо тянется и садится по фигуре. На мои параметры 86-67-89 заказала S (на платье стоит бирка S\M). Фигуру облегает не плотно, поэтому если вы на несколько см больше то точно влезите). Можно носить как и повседневно (платье само по себе выглядит обычным) так и сделать его вечерним вариантом (если надеть каблуки и добавить аксессуаров). Есть бирка с составом: 55,8% вискозы 26,5 % полиэстера 17,7 % полиамида Платье мне понравилось, люблю облегающие, чего в наших магазинах не всегда найдешь. Продавца советую, спасибо!","Хорошее платье, ткань мягкая, приятная к телу. Запаха нет. Хорошо тянется и садится по фигуре. На мои параметры 86-67-89 заказала S (на платье стоит бирка S\M). Фигуру облегает не плотно, поэтому если вы на несколько см больше, то точно влезете) Можно носить как повседневно (платье само по себе выглядит обычным), так и сделать его вечерним вариантом (если надеть каблуки и добавить аксессуаров). Есть бирка с составом: 55,8% вискозы, 26,5% полиэстера, 17,7% полиамида. Платье мне понравилось, люблю облегающие, чего в наших магазинах не всегда найдешь. Продавца советую, спасибо!",too_many_tokens,,[],False
sage_multidomain_gold,"Получила платюшко!!! Ну во первых:пришло ооооочень быстро,что очень порадовало,хорошо запаковано...а качество вообще превзошло все ожидания :ткань натуральная,очень приятная к телу,длина то что нужно,и внимание))))рукав не короткий!) как обычно на Али!) я очень довольна! За такие небольшие деньги получила очень качественную натуральную вещь!!! Спасибо продавцу за оперативную работу!!! Теперь хочу такое же но другого цвета. Если сомневаетесь в выборе,мой совет однозначно -покупать!!! На 48 взяла ХL можно было и L,но захотела посвободнее","Получила платьишко!!! Ну, во первых: пришло ооооочень быстро, что очень порадовало, хорошо запаковано... а качество вообще превзошло все ожидания: ткань натуральная, очень приятная к телу, длина — то, что нужно, и внимание)))) рукав не короткий!) как обычно на Али!) я очень довольна! За такие небольшие деньги получила очень качественную натуральную вещь!!! Спасибо продавцу за оперативную работу!!! Теперь хочу такое же, но другого цвета. Если сомневаетесь в выборе, мой совет — однозначно покупать!!! На 48 взяла ХL, можно было и L, но захотела посвободнее",too_many_tokens,,[],False
sage_multidomain_gold,"Самые большие претензии к доставке, я специально доплатила за более доставку почти тыс. рублей, (Епакет) в итоге вместо обещанных 14-23 дня. пальто шло месяц, заказала 24 сентября, получила 25 октября. А я так рассчитывала начать носить его ещё две недели назад. Теперь про сам продукт: цвет отличный именно такой и хотела, фасон тоже то что надо, из недостатков, короткие рукава, я не знаю, может быть так задумано, но на фотографиях магазина, у пальто рукава длинные, в моём заказанном пальто они очень короткие, примерно посередине между локтём и запястьем. Заказывала размер S с тёплой подкладкой, вчера ходила в нём в кино, пальто годится для слабых морозов, на улице минус один, было не холодно, но главный минус, материал этого пальто сильно мнётся, приходится отпаривать. В целом всё понравилось, но за медленную доставку и короткие рукава, скину две звезды.","Самые большие претензии к доставке, я специально доплатила за более быструю доставку почти тыс. рублей (Епакет), в итоге вместо обещанных 14 — 23 дня. пальто шло месяц, заказала 24 сентября, получила 25 октября. А я так рассчитывала начать носить его ещё две недели назад. Теперь про сам продукт: цвет отличный, именно такой и хотела, фасон тоже то что надо, из недостатков — короткие рукава, я не знаю, может быть, так задумано, но на фотографиях магазина у пальто рукава длинные, в моём заказанном пальто они очень короткие, примерно посередине между локтём и запястьем. Заказывала размер S с тёплой подкладкой, вчера ходила в нём в кино, пальто годится для слабых морозов, на улице минус один, было не холодно, но главный минус — материал этого пальто сильно мнётся, приходится отпаривать. В целом всё понравилось, но за медленную доставку и короткие рукава скину две звезды.",too_many_tokens,,[],False
sage_multidomain_gold,"Ну вот, к сожалению, вообще не моё ((((. Во-первых, очень неприятная синтетика!!! Не возможно, чтобы касалось хоть одного открытого участка тела! Я, конечно, очень чувствительна к колючим материалам, если Вы тоже - лучше не берите! На рубашку ещё можно одеть, но вот такой рукав с рубашкой неочень красиво... по своему фасону - надо носить с чём-то обтягивающим внизу и с небольшими бёдрами. С моим 46 размером в попе и в супер свободном таком свитере я как бочка!!! Упакован был хорошо, запаха нет. Внешне смотрится ооооочень симпатично! Вообще пока не потрогаешь, даже не подумаешь, что такой неприятный материал!!! А вот швы внутри местами страшненькие, НО вроде нигде не расходятся. Короче, один сплошной минус - качество материала. Плюс - без запаха, красивый цвет, красиво и ровно связан без зацепок. Но я бы в жизни не взяла бы из-за материала! Даже модель неважно что не подошла... в общем, я расстроилась.","Ну вот, к сожалению, вообще не моё ((((. Во-первых, очень неприятная синтетика!!! Не возможно, чтобы касалось хоть одного открытого участка тела! Я, конечно, очень чувствительна к колючим материалам, если Вы тоже - лучше не берите! На рубашку ещё можно одеть, но вот такой рукав с рубашкой не очень красиво... по своему фасону - надо носить с чём-то обтягивающим внизу и с небольшими бёдрами. С моим 46 размером в попе и в супер свободном таком свитере я как бочка!!! Упакован был хорошо, запаха нет. Внешне смотрится ооооочень симпатично! Вообще пока не потрогаешь, даже не подумаешь, что такой неприятный материал!!! А вот швы внутри местами страшненькие, НО вроде нигде не расходятся. Короче, один сплошной минус - качество материала. Плюс - без запаха, красивый цвет, красиво и ровно связан без зацепок. Но я бы в жизни не взяла бы из-за материала! Даже модель неважно что не подошла... в общем, я расстроилась.",too_many_tokens,,[],False
sage_multidomain_gold,"продавец вложил 10 пар объемных колгот в один пластиковый пакет и на почте сказали, что он случайно наверно порвался (такая дырка была небольшая, как раз чтоб рука пролезла).. в итоге именно этой пары не было.. вытащили и смогли возместить только сумму указаную на бандероле 140 руб.. хотя покупала их за совсем другую цену.. вот так выгодно воровать из туго набитых пакетов бандеролей на почте России!!!!!! Найдите такие за 140 рублей.. очень грустно конечно, но продавец пообещал, что тк я вип покупатель, пойти мне на встречу и при повторном заказе он 1 пару подарит.. хочется верить, так много обещающих.. а так ничего сказать не могу по качеству наверно тоже, а вот цвет не знаю как будет.. Вот еслиб продавец вложил такой заказ в коробку.. а не в пакет!!!! Все бы дошло.. :( и в описании (tights) сразу поняли что там, и что МНОГО их там и залезли, хотела отказаться.. но так долго их ждала! и как поняла я совсем профан пока в правах своих на почте %(","продавец вложил 10 пар объемных колгот в один пластиковый пакет и на почте сказали, что он случайно наверно порвался (такая дырка была небольшая, как раз чтоб рука пролезла).. в итоге именно этой пары не было.. вытащили и смогли возместить только сумму указанную на бандероли 140 руб.. хотя покупала их за совсем другую цену.. вот так выгодно воровать из туго набитых пакетов бандеролей на почте России!!!!!! Найдите такие за 140 рублей.. очень грустно конечно, но продавец пообещал, что тк я вип покупатель, пойти мне на встречу и при повторном заказе он 1 пару подарит.. хочется верить, так много обещающих.. а так ничего сказать не могу по качеству наверно тоже, а вот цвет не знаю как будет.. Вот еслиб продавец вложил такой заказ в коробку.. а не в пакет!!!! Все бы дошло.. :( и в описании (tights) сразу поняли что там, и что МНОГО их там и залезли, хотела отказаться.. но так долго их ждала! и как поняла я совсем профан пока в правах своих на почте %(",too_many_tokens,,[],False
