taxonomy_key,domain,entry_type,title,orfogrammka_id,project_rule_ids,implementation_status,requires,executable,training_eligible,training_decision,training_reason,has_candidate_path,has_synthetic_support,has_hard_negative_support,has_validator_support,has_dictionary_support,has_syntax_support,has_morphology_support,has_ner_support,risk_level,production_ready_rule_ids,training_candidate_rule_ids,activation_stages,activation_exclusion_reasons
orthography_7_1,orthography,leaf_rule,"Пропуск, вставка, изменение или перестановка буквы",7.1,"[""swapped_letters_candidate"", ""missing_letter_candidate"", ""extra_letter_candidate""]",model_required,"[""dictionary"", ""model""]",True,False,INCLUDE_AFTER_VALIDATOR,candidate path verified; validator guards and hard negatives are required before dataset build,True,True,True,True,True,True,True,False,high,[],"[""swapped_letters_candidate"", ""missing_letter_candidate"", ""extra_letter_candidate""]","[""validator_dependent""]","[""runtime_validator_supported""]"
orthography_7_2,orthography,leaf_rule,Пропуск или вставка пробела,7.2,[],planned,[],False,False,BLOCK_PLANNED,planned taxonomy entry has no executable training path,False,False,False,False,True,True,True,False,low,[],[],[],[]
orthography_7_3,orthography,leaf_rule,Некорректная буква,7.3,"[""keyboard_typo_candidate""]",model_required,"[""dictionary"", ""model""]",True,False,INCLUDE_AFTER_VALIDATOR,candidate path verified; validator guards and hard negatives are required before dataset build,True,True,True,True,True,True,True,False,high,[],"[""keyboard_typo_candidate""]","[""validator_dependent""]","[""runtime_validator_supported""]"
orthography_7_4,orthography,leaf_rule,Алфавитная опечатка,7.4,[],planned,[],False,False,BLOCK_PLANNED,planned taxonomy entry has no executable training path,False,False,False,False,True,True,True,False,low,[],[],[],[]
orthography_7_5,orthography,leaf_rule,Межбуквенные пробелы,7.5,[],planned,[],False,False,BLOCK_PLANNED,planned taxonomy entry has no executable training path,False,False,False,False,True,True,True,False,low,[],[],[],[]
orthography_7_6,orthography,leaf_rule,Лишние повторяющиеся буквы,7.6,[],planned,[],False,False,BLOCK_PLANNED,planned taxonomy entry has no executable training path,False,False,False,False,True,True,True,False,low,[],[],[],[]
orthography_7_7,orthography,leaf_rule,Ошибочное появление пробелов внутри слов,7.7,[],planned,[],False,False,BLOCK_PLANNED,planned taxonomy entry has no executable training path,False,False,False,False,True,True,True,False,low,[],[],[],[]
orthography_7_8,orthography,leaf_rule,Ошибочное склеивание слов,7.8,[],planned,[],False,False,BLOCK_PLANNED,planned taxonomy entry has no executable training path,False,False,False,False,True,True,True,False,low,[],[],[],[]
orthography_7_9,orthography,leaf_rule,Пропуск точки после инициала,7.9,[],ner_required,"[""model"", ""ner"", ""syntax""]",False,False,BLOCK_NEEDS_NER,requires explicit NER support; optional syntax NER labels are not enough,False,False,False,False,True,True,True,False,high,[],[],[],[]
orthography_group_tipichnye_oshibki,orthography,group,Типичные ошибки,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
orthography_8_1,orthography,leaf_rule,Орфографические ошибки в словарных словах,8.1,"[""dictionary_fuzzy"", ""frequent_error_exact""]",partial,"[""dictionary"", ""model""]",True,False,INCLUDE_AFTER_VALIDATOR,candidate path verified; current blocker is threshold calibration; candidate path verified; validator guards and hard negatives are required before dataset build,True,True,True,True,True,True,True,False,high,[],"[""dictionary_fuzzy"", ""frequent_error_exact""]","[""validator_dependent""]","[""runtime_validator_supported""]"
orthography_8_2,orthography,leaf_rule,Слова с неустоявшимся написанием,8.2,[],planned,[],False,False,BLOCK_PLANNED,planned taxonomy entry has no executable training path,False,False,False,False,True,True,True,False,low,[],[],[],[]
orthography_8_3,orthography,leaf_rule,Неизвестные термины-неологизмы,8.3,[],dictionary_model_required,"[""dictionary"", ""model""]",False,False,BLOCK_NEEDS_DICTIONARY,requires dictionary-backed candidate path,False,False,False,False,True,True,True,False,medium,[],[],[],[]
orthography_8_4,orthography,leaf_rule,Омофоны,8.4,[],dictionary_model_required,"[""dictionary"", ""model""]",False,False,BLOCK_NEEDS_DICTIONARY,requires dictionary-backed candidate path,False,False,False,False,True,True,True,False,medium,[],[],[],[]
punctuation_group_znaki_prepinaniya_v_kontse_v_nachale_v_seredine_predlozheniya,punctuation,group,"Знаки препинания в конце, в начале, в середине предложения",,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_1_1,punctuation,leaf_rule,Знаки препинания в конце предложения,1.1,"[""final_punctuation_default""]",implemented,"[""model""]",True,False,INCLUDE_AFTER_VALIDATOR,candidate path verified; validator guards and hard negatives are required before dataset build,True,True,True,True,True,True,True,False,high,[],"[""final_punctuation_default""]","[""validator_dependent""]","[""runtime_validator_supported""]"
punctuation_group_znaki_prepinaniya_v_kontse_v_nachale_v_seredine_predlozheniya_znaki_kontsa_predlozheniya_vnutri_predlozheniya,punctuation,group,Знаки конца предложения внутри предложения,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_1_3_5,punctuation,leaf_rule,Непонятная точка,1.3.5,"[""punctuation_delete_replace""]",candidate_only,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""punctuation_delete_replace""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_1_4,punctuation,leaf_rule,Запятая между подлежащим и сказуемым,1.4,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_1_5,punctuation,leaf_rule,Лишняя запятая в управлении,1.5,"[""punctuation_delete_replace""]",candidate_only,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""punctuation_delete_replace""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_tire_mezhdu_chlenami_predlozheniya,punctuation,group,Тире между членами предложения,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_group_tire_mezhdu_chlenami_predlozheniya_tire_mezhdu_podlezhaschim_i_skazuemym,punctuation,group,Тире между подлежащим и сказуемым,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_2_1_1,punctuation,leaf_rule,Тире при подлежащем и сказуемом в именительном падеже,2.1.1,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_2,punctuation,leaf_rule,"Тире перед словами «вот», «это»",2.1.2,"[""subject_predicate_dash""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,medium,"[""subject_predicate_dash""]","[""subject_predicate_dash""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_2_1_3,punctuation,leaf_rule,Подлежащее и/или сказуемое выражены инфинитивом,2.1.3,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_4,punctuation,leaf_rule,Сказуемое выражено числительным,2.1.4,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_5,punctuation,leaf_rule,Тире при фразеологическом обороте,2.1.5,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_6,punctuation,leaf_rule,Тире при личном или указательном местоимении,2.1.6,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_7,punctuation,leaf_rule,Отсутствие тире при вопросительном местоимении,2.1.7,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_8,punctuation,leaf_rule,Тире при существительном с отрицанием,2.1.8,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_9,punctuation,leaf_rule,Тире перед прилагательным или причастием,2.1.9,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_10,punctuation,leaf_rule,Тире перед оборотом со сравнительными частицами,2.1.10,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_1_11,punctuation,leaf_rule,"Отсутствие тире при вводном слове, обстоятельстве или дополнении, союзе или частице",2.1.11,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_2,punctuation,leaf_rule,Тире в неполном предложении,2.2,"[""subject_predicate_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""subject_predicate_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_2_3,punctuation,leaf_rule,Тире в функции соединения,2.3,"[""consequence_dash"", ""asyndetic_dash""]",model_required,"[""model"", ""syntax""]",True,False,INCLUDE_AFTER_TRAINING,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,medium,[],"[""consequence_dash"", ""asyndetic_dash""]","[""needs_training""]","[""policy_decision_included""]"
punctuation_group_znaki_prepinaniya_pri_odnorodnyh_chlenah_predlozheniya,punctuation,group,Знаки препинания при однородных членах предложения,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_4_1,punctuation,leaf_rule,"Запятые при однородных членах предложения, не соединенных союзами",4.1,"[""homogeneous_comma"", ""enumeration_colon""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""homogeneous_comma"", ""enumeration_colon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_4_2,punctuation,leaf_rule,"Запятые при однородных членах предложения, соединенных повторяющимися союзами",4.2,"[""homogeneous_comma""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,high,"[""homogeneous_comma""]","[""homogeneous_comma""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_4_3,punctuation,leaf_rule,"Однородные члены предложения, соединенные противительными союзами",4.3,"[""comma_conjunction""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""comma_conjunction""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_4_4,punctuation,leaf_rule,"Однородные члены предложения, соединенные одиночными союзами",4.4,"[""homogeneous_comma"", ""enumeration_colon""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""homogeneous_comma"", ""enumeration_colon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_4_5,punctuation,leaf_rule,Запятая при составных союзах,4.5,"[""homogeneous_comma"", ""enumeration_colon""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""homogeneous_comma"", ""enumeration_colon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_4_7,punctuation,leaf_rule,"Двоеточие после обобщающего слова, предшествующего ряду однородных членов",4.7,"[""enumeration_colon""]",model_required,"[""model"", ""syntax""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,medium,[],"[""enumeration_colon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_4_8,punctuation,leaf_rule,"Тире перед обобщающим словом, стоящим после однородных членов",4.8,"[""enumeration_colon"", ""enumeration_dash""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""enumeration_colon"", ""enumeration_dash""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_4_10,punctuation,leaf_rule,Запятая при однородных и неоднородных определениях,4.10,"[""homogeneous_comma"", ""enumeration_colon""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""homogeneous_comma"", ""enumeration_colon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_4_11,punctuation,leaf_rule,Запятая при сочетании определения-прилагательного с причастным оборотом,4.11,"[""homogeneous_comma"", ""enumeration_colon""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""homogeneous_comma"", ""enumeration_colon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_4_14,punctuation,leaf_rule,Знаки препинания при повторяющихся членах предложения,4.14,"[""homogeneous_comma"", ""enumeration_colon""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""homogeneous_comma"", ""enumeration_colon""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya,punctuation,group,Знаки препинания при обособленных членах предложения,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_soglasovannyh_opredeleniyah,punctuation,group,Знаки препинания при согласованных определениях,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_soglasovannyh_opredeleniyah_zapyatye_pri_opredelitelnyh_oborotah,punctuation,group,Запятые при определительных оборотах,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_5_1_1_1,punctuation,leaf_rule,Оборот после определяемого существительного,5.1.1.1,"[""detached_participial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_participial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_1_1_2,punctuation,leaf_rule,Оборот перед определяемым существительным,5.1.1.2,"[""detached_participial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_participial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_1_2,punctuation,leaf_rule,Определительный оборот при личном местоимении,5.1.2,"[""detached_participial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_participial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_1_3,punctuation,leaf_rule,Нераспространенное согласованное определение,5.1.3,"[""detached_participial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_participial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_3,punctuation,leaf_rule,Знаки препинания при приложениях,5.3,"[""apposition_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""apposition_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_pri_obstoyatelstvah,punctuation,group,Знаки препинания при обстоятельствах,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_5_4_1,punctuation,leaf_rule,Обособление деепричастного оборота,5.4.1,"[""detached_adverbial_comma""]",model_required,"[""model"", ""syntax""]",True,True,INCLUDE_NOW,"candidate, synthetic, hard-negative, and validator gates are available",True,True,True,True,True,True,True,False,high,"[""detached_adverbial_comma""]","[""detached_adverbial_comma""]","[""production_ready""]","[""policy_decision_included""]"
punctuation_5_4_2,punctuation,leaf_rule,Ограничительные частицы перед деепричастным оборотом,5.4.2,"[""detached_adverbial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_adverbial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_4_3,punctuation,leaf_rule,Обособленное одиночное деепричастие,5.4.3,"[""detached_adverbial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_adverbial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_4_5,punctuation,leaf_rule,Обстоятельственные члены предложения с производными предлогами и предложными сочетаниями,5.4.5,"[""detached_adverbial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_adverbial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_4_6,punctuation,leaf_rule,"Деепричастие, утратившее глагольное значение",5.4.6,"[""detached_adverbial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_adverbial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_4_7,punctuation,leaf_rule,Деепричастие в составе устойчивого оборота,5.4.7,"[""detached_adverbial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_adverbial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_4_8,punctuation,leaf_rule,Деепричастие с зависимым словом «который»,5.4.8,"[""detached_adverbial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_adverbial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_4_9,punctuation,leaf_rule,Необособленное одиночное деепричастие,5.4.9,"[""detached_adverbial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_adverbial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_4_10,punctuation,leaf_rule,"Обстоятельство, выраженное наречием",5.4.10,"[""detached_adverbial_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""detached_adverbial_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_5,punctuation,leaf_rule,Знаки препинания при ограничительно-выделительных оборотах,5.5,"[""clarification_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""clarification_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_6_2,punctuation,leaf_rule,Пояснительные члены предложения,5.6.2,"[""clarification_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""clarification_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_5_6_3,punctuation,leaf_rule,Присоединительные члены предложения,5.6.3,"[""clarification_comma""]",model_required,"[""syntax"", ""model"", ""validator""]",True,False,INCLUDE_AFTER_THRESHOLD_CALIBRATION,syntax eval support verified; candidate recall and hard-negative gates pass,True,True,True,True,True,True,True,False,high,[],"[""clarification_comma""]","[""threshold_calibration""]","[""policy_decision_included""]"
punctuation_group_znaki_prepinaniya_pri_obosoblennyh_chlenah_predlozheniya_znaki_prepinaniya_v_nerazlozhimyh_sochetaniyah,punctuation,group,Знаки препинания в неразложимых сочетаниях,,[],metadata_only,[],False,False,BLOCK_METADATA_ONLY,metadata_only taxonomy entry,False,False,False,False,True,True,True,False,low,[],[],[],[]
punctuation_5_7_1,punctuation,leaf_rule,Неразложимые сочетания с подчинительными союзами и союзными словами,5.7.1,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_2,punctuation,leaf_rule,Неразложимые сочетания с частицами,5.7.2,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_3,punctuation,leaf_rule,Выражения с глаголом «хотеть»,5.7.3,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_4,punctuation,leaf_rule,Неразложимые сочетания с местоименными и наречными словами,5.7.4,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_5,punctuation,leaf_rule,Неразложимые сочетания с союзом «чем»,5.7.5,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_6,punctuation,leaf_rule,"Неразложимые сочетания «не кто иной, как» и «не что иное, как»",5.7.6,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_7,punctuation,leaf_rule,Запятая внутри выражений,5.7.7,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_8,punctuation,leaf_rule,Сочетания типа «кто ни на есть»,5.7.8,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_9,punctuation,leaf_rule,Союз «что» в выражении «только и…что»,5.7.9,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
punctuation_5_7_10,punctuation,leaf_rule,Тире в цельных по смыслу сочетаниях,5.7.10,[],syntax_required,"[""model"", ""syntax""]",False,False,BLOCK_NEEDS_DICTIONARY,dictionary-backed lexical or morphology support is required before training inclusion,False,False,False,False,True,True,True,False,high,[],[],[],[]
