row_index,split,source_type,rule_id,source,target,detected_family,expected_family,alignment_pass,reason
139929,train,synthetic_augmented_from_open_clean,comma_subordinate,Элтон Джон опять передумал уходить на пенсию В пятницу Элтон Джон объявил в Нью-Йорке что скоро удалится от дел.,"Элтон Джон опять передумал уходить на пенсию В пятницу Элтон Джон объявил в Нью-Йорке, что скоро удалится от дел.",subordinate_clause,subordinate_clause,True,ok
140009,train,synthetic_augmented_from_open_clean,comma_subordinate,"В парилке журналиста отхлестали веником что показалось ему похожим на то, как если бы его «избило большое дерево в ливень».","В парилке журналиста отхлестали веником, что показалось ему похожим на то, как если бы его «избило большое дерево в ливень».",comparative_turnover,subordinate_clause,True,ok
140056,train,synthetic_augmented_from_open_clean,comma_conjunction,"Борьба с пиратством и наркоугрозой — во-первых самоочевидно, во-вторых, мелковато. Милицыонерам удалось найти одного из налетчиков но во время задержания он подорвал себя гранатой и погиб.","Борьба с пиратством и наркоугрозой — во-первых, самоочевидно, во-вторых, мелковато. Милиционерам удалось найти одного из налетчиков, но во время задержания он подорвал себя гранатой и погиб.",coordinating_conjunction,coordinating_conjunction,True,ok
140119,train,synthetic_augmented_from_open_clean,comma_conjunction,"Тогда ""Анжи"" в Ростове переиграл ""Ростсельмаш"" - 1:0 а ""Зенит"" дома выиграл у нижогородского ""Локомотива"" - 2:0.","Тогда ""Анжи"" в Ростове переиграл ""Ростсельмаш"" - 1:0, а ""Зенит"" дома выиграл у нижегородского ""Локомотива"" - 2:0.",coordinating_conjunction,coordinating_conjunction,True,ok
140356,train,synthetic_augmented_from_open_clean,comma_subordinate,В итоге реализовался худший сценарий - уже в начале октября 2011 года руководство компании заявило что перевозчик останавливает продажу авиабилетов и с 9 декабря включительно прекращает операционную деятельность.,"В итоге реализовался худший сценарий - уже в начале октября 2011 года руководство компании заявило, что перевозчик останавливает продажу авиабилетов и с 9 декабря включительно прекращает операционную деятельность.",subordinate_clause,subordinate_clause,True,ok
140359,train,synthetic_augmented_from_open_clean,comma_subordinate,Доподлинно известно что адепты по крайней мере двух религий чтут его как понтифика.,"Доподлинно известно, что адепты по крайней мере двух религий чтут его как понтифика.",subordinate_clause,subordinate_clause,True,ok
140367,train,synthetic_augmented_from_open_clean,comma_subordinate,"Рэймонд Дин (Raymond Deane) из Ливерпуля решил вступиться за одноклассницу, которую публично отчитали и выгнали домой из-за того что на ней был спортивный топ.","Рэймонд Дин (Raymond Deane) из Ливерпуля решил вступиться за одноклассницу, которую публично отчитали и выгнали домой из-за того, что на ней был спортивный топ.",subordinate_clause,subordinate_clause,True,ok
140455,train,synthetic_augmented_from_open_clean,comma_conjunction,Дело по факту насилия над ним было закрыто «ввиду отсутствия в действиях стражой порядка состава преступления» а самого его обвинили в ложном доносе.,"Дело по факту насилия над ним было закрыто «ввиду отсутствия в действиях стражей порядка состава преступления», а самого его обвинили в ложном доносе.",coordinating_conjunction,coordinating_conjunction,True,ok
140503,train,synthetic_augmented_from_open_clean,comma_subordinate,"55-летний Сталлоне сказал в интервью киносайту Cinescape что, по его мнению, для него воскрешение этого персонажа было бы проявлением дурного вкуса.","55-летний Сталлоне сказал в интервью киносайту Cinescape, что, по его мнению, для него воскрешение этого персонажа было бы проявлением дурного вкуса.",subordinate_clause,subordinate_clause,True,ok
140515,train,synthetic_augmented_from_open_clean,comma_subordinate,Она добавила что после этого ее дети несколько недель провели в реанимации для новорожденных.,"Она добавила, что после этого ее дети несколько недель провели в реанимации для новорожденных.",subordinate_clause,subordinate_clause,True,ok
140547,train,synthetic_augmented_from_open_clean,comma_subordinate,Некоторые пользователи написали в комментариях что их буквально заворожил «стон» колбасных изделий.,"Некоторые пользователи написали в комментариях, что их буквально заворожил «стон» колбасных изделий.",subordinate_clause,subordinate_clause,True,ok
140557,train,synthetic_augmented_from_open_clean,comma_subordinate,"27-летний житель Берлина промышлял тем что срывал очки с прохожих, в основном с пожилых женщин.","27-летний житель Берлина промышлял тем, что срывал очки с прохожих, в основном с пожилых женщин.",subordinate_clause,subordinate_clause,True,ok
140565,train,synthetic_augmented_from_open_clean,comma_subordinate,"Напомним что 1 октября 1999 года на совете министров внутренних дел стран СНГ было принято ""Обращение к главам государств и правительств СНГ"" по вопросам борьбы с международным терроризмом.","Напомним, что 1 октября 1999 года на совете министров внутренних дел стран СНГ было принято ""Обращение к главам государств и правительств СНГ"" по вопросам борьбы с международным терроризмом.",subordinate_clause,subordinate_clause,True,ok
140604,train,synthetic_augmented_from_open_clean,comma_subordinate,Он считает что ннеобходимо изменить надпись на алкогольных напитках.,"Он считает, что необходимо изменить надпись на алкогольных напитках.",subordinate_clause,subordinate_clause,True,ok
140639,train,synthetic_augmented_from_open_clean,comma_conjunction,"Обладая этой информацией, хакер имеет возможность пользоваться чужим экаунтом а сменив пароль доступа - закрыть вход настоящему хозяину.","Обладая этой информацией, хакер имеет возможность пользоваться чужим экаунтом, а сменив пароль доступа - закрыть вход настоящему хозяину.",coordinating_conjunction,coordinating_conjunction,True,ok
140658,train,synthetic_augmented_from_open_clean,comma_subordinate,"Ранее о том что телекомпанию, возможно, купит Рабинович писала ""Независимая газета"", сообщает НТВ.","Ранее о том, что телекомпанию, возможно, купит Рабинович писала ""Независимая газета"", сообщает НТВ.",subordinate_clause,subordinate_clause,True,ok
140809,train,synthetic_augmented_from_open_clean,comma_conjunction,"Также ЛДПР предлагает дать партиям право отзыва членов избиркома, сохранить пропорциональную систему и предоставить всем партиям равный доступ к СМИ, не только в ходе выборов но ""на постоянной основе"".","Также ЛДПР предлагает дать партиям право отзыва членов избиркома, сохранить пропорциональную систему и предоставить всем партиям равный доступ к СМИ, не только в ходе выборов, но ""на постоянной основе"".",coordinating_conjunction,coordinating_conjunction,True,ok
140841,train,synthetic_augmented_from_open_clean,comma_conjunction,В результате схода лавины четверо спасателей погибли а еще четверо получили различные повреждения.,"В результате схода лавины четверо спасателей погибли, а еще четверо получили различные повреждения.",coordinating_conjunction,coordinating_conjunction,True,ok
140963,train,synthetic_augmented_from_open_clean,comma_conjunction,"По словам генсека организации, Коровашков настоял на вскрытии пробы Б но в ней также был обнаружен допинг.","По словам генсека организации, Коровашков настоял на вскрытии пробы Б, но в ней также был обнаружен допинг.",coordinating_conjunction,coordinating_conjunction,True,ok
141023,train,synthetic_augmented_from_open_clean,comma_conjunction,Около трети россиян регулярно экономят на еде а к чорте бедности так или иначе относит себя почти половина населения России.,"Около трети россиян регулярно экономят на еде, а к черте бедности так или иначе относит себя почти половина населения России.",coordinating_conjunction,coordinating_conjunction,True,ok
141031,train,synthetic_augmented_from_open_clean,comma_subordinate,"Адвокаты обвиняемых намерены настаивать на открытом судебном разбирательстве, однако им может быть отказано из-за того что по делу проходит ряд секретных документов Министерства обороны.","Адвокаты обвиняемых намерены настаивать на открытом судебном разбирательстве, однако им может быть отказано из-за того, что по делу проходит ряд секретных документов Министерства обороны.",subordinate_clause,subordinate_clause,True,ok
141040,train,synthetic_augmented_from_open_clean,comma_subordinate,"Они признались что теракт был спланирован и направлен против тех, кто сотрудничает с новой властью.","Они признались, что теракт был спланирован и направлен против тех, кто сотрудничает с новой властью.",subordinate_clause,subordinate_clause,True,ok
141106,train,synthetic_augmented_from_open_clean,comma_subordinate,"В случае если судно было непригодно к эксплуатации по вине арендатора, арендная плата подлежит выплате в полном объеме.","В случае, если судно было непригодно к эксплуатации по вине арендатора, арендная плата подлежит выплате в полном объеме.",subordinate_clause,subordinate_clause,True,ok
141173,train,synthetic_augmented_from_open_clean,comma_conjunction,"По его словам, «в шорт-листе оказались три художника с ясными политическими позициями, поэтому, кого бы ни выбрало жюри, это не только эстетический но и политический выбор».","По его словам, «в шорт-листе оказались три художника с ясными политическими позициями, поэтому, кого бы ни выбрало жюри, это не только эстетический, но и политический выбор».",coordinating_conjunction,coordinating_conjunction,True,ok
141202,train,synthetic_augmented_from_open_clean,comma_conjunction,"Сервис микроблога также сохранился но сместился вниз, на место «стены».","Сервис микроблога также сохранился, но сместился вниз, на место «стены».",coordinating_conjunction,coordinating_conjunction,True,ok
141294,train,synthetic_augmented_from_open_clean,comma_subordinate,Обычно такие салфетки используют во время операций для того чтобы изолировать толстую и тонкую кишки.,"Обычно такие салфетки используют во время операций для того, чтобы изолировать толстую и тонкую кишки.",subordinate_clause,subordinate_clause,True,ok
141295,train,synthetic_augmented_from_open_clean,comma_conjunction,Впоследствии пост был удален а Панина принесла извинения «в связи с поспешностью поста с непроверенной информацией и эмоциональностью последующих комментариев».,"Впоследствии пост был удален, а Панина принесла извинения «в связи с поспешностью поста с непроверенной информацией и эмоциональностью последующих комментариев».",coordinating_conjunction,coordinating_conjunction,True,ok
141326,train,synthetic_augmented_from_open_clean,comma_subordinate,Авторы указывают на то что отказы связаны с дискриминацией и «приводят к ненужной боли».,"Авторы указывают на то, что отказы связаны с дискриминацией и «приводят к ненужной боли».",subordinate_clause,subordinate_clause,True,ok
141333,train,synthetic_augmented_from_open_clean,comma_subordinate,Сообщается что работа в рамках деловой программы ВЭФ-2018 будет вестись по четырем основным направлениям.,"Сообщается, что работа в рамках деловой программы ВЭФ-2018 будет вестись по четырем основным направлениям.",subordinate_clause,subordinate_clause,True,ok
141355,train,synthetic_augmented_from_open_clean,comma_subordinate,"Так, Тернер продал часть своих акцый в 1997 году когда преподнес миллиард долларов в дар ООН.","Так, Тернер продал часть своих акций в 1997 году, когда преподнес миллиард долларов в дар ООН.",subordinate_clause,subordinate_clause,True,ok
141389,train,synthetic_augmented_from_open_clean,comma_subordinate,Она хочет чтобы в ее домах в Южной Африке были устроены питомники для животных.,"Она хочет, чтобы в ее домах в Южной Африке были устроены питомники для животных.",subordinate_clause,subordinate_clause,True,ok
141491,train,synthetic_augmented_from_open_clean,comma_conjunction,"А в пятницу - в день закрытия Олимпиады - с 19:00 до 24:00 ГИБДД перекроет движение по Москворецком мосту, Москворецкой набережной, Китайгородскому проезду, улицам Варварка и Москворецкая а также Кремлевской набережной.","А в пятницу - в день закрытия Олимпиады - с 19:00 до 24:00 ГИБДД перекроет движение по Москворецком мосту, Москворецкой набережной, Китайгородскому проезду, улицам Варварка и Москворецкая, а также Кремлевской набережной.",coordinating_conjunction,coordinating_conjunction,True,ok
141505,train,synthetic_augmented_from_open_clean,comma_conjunction,"Как объяснили журналистам в городской комендатуре, это связано с продолжающимся разминированием а также проблемами с водой.","Как объяснили журналистам в городской комендатуре, это связано с продолжающимся разминированием, а также проблемами с водой.",coordinating_conjunction,coordinating_conjunction,True,ok
141573,train,synthetic_augmented_from_open_clean,comma_conjunction,При этом боевики использовали не только стрелковое оружие но и гранатометы.,"При этом боевики использовали не только стрелковое оружие, но и гранатометы.",coordinating_conjunction,coordinating_conjunction,True,ok
141595,train,synthetic_augmented_from_open_clean,comma_subordinate,Премьер-министр считает что необходимо в срочном порядке пересмотреть меры по борьбе с незаконным выловом осетровых.,"Премьер-министр считает, что необходимо в срочном порядке пересмотреть меры по борьбе с незаконным выловом осетровых.",subordinate_clause,subordinate_clause,True,ok
141604,train,synthetic_augmented_from_open_clean,comma_subordinate,"Создатели ""ОРТ-Международное"" надеются что цифровой стандарт передачи обеспечит высокое качество программ и вытеснит ""пиратскую"" демонстрацию ОРТ.","Создатели ""ОРТ-Международное"" надеются, что цифровой стандарт передачи обеспечит высокое качество программ и вытеснит ""пиратскую"" демонстрацию ОРТ.",subordinate_clause,subordinate_clause,True,ok
141665,train,synthetic_augmented_from_open_clean,comma_subordinate,"Предполагается что в 2018 году они составят 2,6 триллиона рублей.","Предполагается, что в 2018 году они составят 2,6 триллиона рублей.",subordinate_clause,subordinate_clause,True,ok
141735,train,synthetic_augmented_from_open_clean,comma_subordinate,"В заявлении говорится что с уходом художника ""мир комиксов потерял одного из величайших мастеров"".","В заявлении говорится, что с уходом художника ""мир комиксов потерял одного из величайших мастеров"".",subordinate_clause,subordinate_clause,True,ok
141908,train,synthetic_augmented_from_open_clean,comma_conjunction,"В Москве приобрести евро можно по 77,64 рубля а продать — примернно по 76.","В Москве приобрести евро можно по 77,64 рубля, а продать — примерно по 76.",coordinating_conjunction,coordinating_conjunction,True,ok
141971,train,synthetic_augmented_from_open_clean,comma_conjunction,"Информацию о видеокассете, по словам Рыбаковой, подтвердили и на рынке в Грозном но продать ее женщинам отказались.","Информацию о видеокассете, по словам Рыбаковой, подтвердили и на рынке в Грозном, но продать ее женщинам отказались.",coordinating_conjunction,coordinating_conjunction,True,ok
141982,train,synthetic_augmented_from_open_clean,comma_subordinate,В иронии или сарказме очень легко можно найти «возбуждение ненависти» если задаться такой целью.,"В иронии или сарказме очень легко можно найти «возбуждение ненависти», если задаться такой целью.",subordinate_clause,subordinate_clause,True,ok
142021,train,synthetic_augmented_from_open_clean,comma_subordinate,Она предположила что в этом замешана «шайка черных риелторов».,"Она предположила, что в этом замешана «шайка черных риелторов».",subordinate_clause,subordinate_clause,True,ok
142085,train,synthetic_augmented_from_open_clean,comma_subordinate,"Сотрудникам спасательной службы понадобился вертолет чтобы обнаружить пострадавшего, на поиски которого ушло два дня.","Сотрудникам спасательной службы понадобился вертолет, чтобы обнаружить пострадавшего, на поиски которого ушло два дня.",subordinate_clause,subordinate_clause,True,ok
142223,train,synthetic_augmented_from_open_clean,comma_conjunction,"Правда, сразу после этого Хивинен в большинстве сократил разрыв в счоте но россияне смогли победить.","Правда, сразу после этого Хивинен в большинстве сократил разрыв в счете, но россияне смогли победить.",coordinating_conjunction,coordinating_conjunction,True,ok
142240,train,synthetic_augmented_from_open_clean,comma_conjunction,После выхода iOS 11.3 в смартфонах появилась возможность отключить замедление а такжо проверить состояние аккумулятора.,"После выхода iOS 11.3 в смартфонах появилась возможность отключить замедление, а также проверить состояние аккумулятора.",coordinating_conjunction,coordinating_conjunction,True,ok
142266,train,synthetic_augmented_from_open_clean,comma_subordinate,"Известно что в результате поджога никто не пострадал, однако одна из машин полностью уничтожена.","Известно, что в результате поджога никто не пострадал, однако одна из машин полностью уничтожена.",subordinate_clause,subordinate_clause,True,ok
142269,train,synthetic_augmented_from_open_clean,comma_subordinate,"Между тем, сын шейха Мохамед бин Заед сообщил во вторник государственному информационному агентству ОАЭ что состояние шейха улучшается и вскоре тот вернется на родину в добром здравии.","Между тем, сын шейха Мохамед бин Заед сообщил во вторник государственному информационному агентству ОАЭ, что состояние шейха улучшается и вскоре тот вернется на родину в добром здравии.",subordinate_clause,subordinate_clause,True,ok
142309,train,synthetic_augmented_from_open_clean,comma_subordinate,"Вероятно, полпред имел в виду что там действуют ячейки запрещенной в России террористической организации «Исламское государство».","Вероятно, полпред имел в виду, что там действуют ячейки запрещенной в России террористической организации «Исламское государство».",subordinate_clause,subordinate_clause,True,ok
142335,train,synthetic_augmented_from_open_clean,comma_subordinate,"Одобрительнно гудели когда Рыжков зачитывал резолюцию митинга из пяти пунктов – про выборы, отставки, новые выборы, политзаключенных и свободу.","Одобрительно гудели, когда Рыжков зачитывал резолюцию митинга из пяти пунктов – про выборы, отставки, новые выборы, политзаключенных и свободу.",subordinate_clause,subordinate_clause,True,ok
142349,train,synthetic_augmented_from_open_clean,comma_conjunction,Животное пыталось сопротивляться но противник брал числом.,"Животное пыталось сопротивляться, но противник брал числом.",coordinating_conjunction,coordinating_conjunction,True,ok
142415,train,synthetic_augmented_from_open_clean,comma_subordinate,"""Предложение поступило от одной и российских госкомпаний"", - приводит издание слова источника и отмечает что он не уточнил, была ли это ""Роснефть"" или ""Газпром"".","""Предложение поступило от одной и российских госкомпаний"", - приводит издание слова источника и отмечает, что он не уточнил, была ли это ""Роснефть"" или ""Газпром"".",subordinate_clause,subordinate_clause,True,ok
142428,train,synthetic_augmented_from_open_clean,comma_conjunction,"Конференцыю организуют компания ""Гарант-Парк"", Российский фонд правовых реформ а также РосНИИРОС, Санкт-Петербургский Институт Информатики и Автоматизации РАН и Центр ""Право и СМИ"".","Конференцию организуют компания ""Гарант-Парк"", Российский фонд правовых реформ, а также РосНИИРОС, Санкт-Петербургский Институт Информатики и Автоматизации РАН и Центр ""Право и СМИ"".",coordinating_conjunction,coordinating_conjunction,True,ok
142455,train,synthetic_augmented_from_open_clean,comma_conjunction,"По его словам, изначально в деле было два акта судебно-медицинской экспертизы, один из которых подтверждал факт изнасилования а второй - опровергал его.","По его словам, изначально в деле было два акта судебно-медицинской экспертизы, один из которых подтверждал факт изнасилования, а второй - опровергал его.",coordinating_conjunction,coordinating_conjunction,True,ok
142521,train,synthetic_augmented_from_open_clean,comma_subordinate,"В то же время ИТАР-ТАСС со ссылкой на МЧС Украины передает что на площади Независимости резко просел грунт, и в результате этого несколько человек пострадали, а один или более - погибли.","В то же время ИТАР-ТАСС со ссылкой на МЧС Украины передает, что на площади Независимости резко просел грунт, и в результате этого несколько человек пострадали, а один или более - погибли.",subordinate_clause,subordinate_clause,True,ok
142562,train,synthetic_augmented_from_open_clean,comma_subordinate,Эксперты считают что их доля в ближайшие пять лет продолжит расти.,"Эксперты считают, что их доля в ближайшие пять лет продолжит расти.",subordinate_clause,subordinate_clause,True,ok
142574,train,synthetic_augmented_from_open_clean,comma_subordinate,"Один из организаторов акции Константин Трошин сообщил по телефону ""Интерфаксу"" что пикет начался в 12:00 мск, как и было запланировано.","Один из организаторов акции Константин Трошин сообщил по телефону ""Интерфаксу"", что пикет начался в 12:00 мск, как и было запланировано.",comparative_turnover,subordinate_clause,True,ok
142585,train,synthetic_augmented_from_open_clean,comma_subordinate,В МВД также утверждают что пострадавших в результате инцидента нет.,"В МВД также утверждают, что пострадавших в результате инцидента нет.",subordinate_clause,subordinate_clause,True,ok
142618,train,synthetic_augmented_from_open_clean,comma_subordinate,"Комментируя ситуацию Завгородней, уполномоченный при президенте по правам ребенка Павел Астахов также написал в Twitter что это далеко не первый случай изъятия детей у проживающих в Финляндии родителей из России.","Комментируя ситуацию Завгородней, уполномоченный при президенте по правам ребенка Павел Астахов также написал в Twitter, что это далеко не первый случай изъятия детей у проживающих в Финляндии родителей из России.",subordinate_clause,subordinate_clause,True,ok
142726,train,synthetic_augmented_from_open_clean,comma_conjunction,Рост российской экономики в обозримом будущем будет основан на конъюнктурном факторе а не на структурном или внешнеторговом.,"Рост российской экономики в обозримом будущем будет основан на конъюнктурном факторе, а не на структурном или внешнеторговом.",coordinating_conjunction,coordinating_conjunction,True,ok
142860,train,synthetic_augmented_from_open_clean,comma_conjunction,Около трети россиян регулярно экономят на еде а к черте бедности так или иначо относит себя почти половина населения России.,"Около трети россиян регулярно экономят на еде, а к черте бедности так или иначе относит себя почти половина населения России.",coordinating_conjunction,coordinating_conjunction,True,ok
142967,train,synthetic_augmented_from_open_clean,comma_subordinate,Ранее 3 декабря стало известно что тело пропавшего Ломакина найдено на юге Москвы.,"Ранее 3 декабря стало известно, что тело пропавшего Ломакина найдено на юге Москвы.",subordinate_clause,subordinate_clause,True,ok
142968,train,synthetic_augmented_from_open_clean,comma_subordinate,Министр иностранных дел ФРГ заверил что «Большая семерка» будет пристально следить за расследованием убийства журналиста.,"Министр иностранных дел ФРГ заверил, что «Большая семерка» будет пристально следить за расследованием убийства журналиста.",subordinate_clause,subordinate_clause,True,ok
143022,train,synthetic_augmented_from_open_clean,comma_subordinate,Я понимаю если это были бы выборы президента или выборы в Госдуму.,"Я понимаю, если это были бы выборы президента или выборы в Госдуму.",subordinate_clause,subordinate_clause,True,ok
143055,train,synthetic_augmented_from_open_clean,comma_conjunction,"Он выступит на пленарном заседании а также обсудит с участниками съезда меры по повышению международной конкурентоспособности России, улучшению делового климата, борьбе с коррупцией.","Он выступит на пленарном заседании, а также обсудит с участниками съезда меры по повышению международной конкурентоспособности России, улучшению делового климата, борьбе с коррупцией.",coordinating_conjunction,coordinating_conjunction,True,ok
143058,train,synthetic_augmented_from_open_clean,comma_subordinate,"Остальные (15%) делают это чтобы ""не тратить лишние деньги"".","Остальные (15%) делают это, чтобы ""не тратить лишние деньги"".",subordinate_clause,subordinate_clause,True,ok
143086,train,synthetic_augmented_from_open_clean,comma_subordinate,До этого дипломатический источник рассказал агентству что осматривать диппредставительство будет совместная турецко-саудовская группа следователей.,"До этого дипломатический источник рассказал агентству, что осматривать диппредставительство будет совместная турецко-саудовская группа следователей.",subordinate_clause,subordinate_clause,True,ok
143107,train,synthetic_augmented_from_open_clean,comma_conjunction,"По словам Ванреля, обломки самолета Lockheed Lightning P38, четко видны но, к сожалению, самолет полностью разрушен и обломки очень разбросаны по дну.","По словам Ванреля, обломки самолета Lockheed Lightning P38, четко видны, но, к сожалению, самолет полностью разрушен и обломки очень разбросаны по дну.",coordinating_conjunction,coordinating_conjunction,True,ok
143108,train,synthetic_augmented_from_open_clean,comma_subordinate,"Рене всегда утверждал что, в отличие от друзей, не использовал оружия, и считал себя в некотором роде наследником Робин Гуда, поскольку грабил только богатых.","Рене всегда утверждал, что, в отличие от друзей, не использовал оружия, и считал себя в некотором роде наследником Робин Гуда, поскольку грабил только богатых.",subordinate_clause,subordinate_clause,True,ok
143117,train,synthetic_augmented_from_open_clean,comma_subordinate,"Другие 36 процентов сообщили что завершили отношения, сославшись на расстояние.","Другие 36 процентов сообщили, что завершили отношения, сославшись на расстояние.",subordinate_clause,subordinate_clause,True,ok
143121,train,synthetic_augmented_from_open_clean,comma_subordinate,Однако позже стало известно что врачи решили провести дополнительное обследование и Бородин пробудет в больнице до пятницы.,"Однако позже стало известно, что врачи решили провести дополнительное обследование и Бородин пробудет в больнице до пятницы.",subordinate_clause,subordinate_clause,True,ok
143160,train,synthetic_augmented_from_open_clean,comma_conjunction,"Клан Кэмпбеллов когда-то принадлежал к числу самых крупных землевладельцев Шотландии но со временем утратил богатство и силу, так что остатки его владений были окончательно распроданы в середине 1980-х годов.","Клан Кэмпбеллов когда-то принадлежал к числу самых крупных землевладельцев Шотландии, но со временем утратил богатство и силу, так что остатки его владений были окончательно распроданы в середине 1980-х годов.",coordinating_conjunction,coordinating_conjunction,True,ok
143163,train,synthetic_augmented_from_open_clean,comma_conjunction,"Тогда я не думал, даже попытки вспомнить не было а потом вспомнить я уже не мог.","Тогда я не думал, даже попытки вспомнить не было, а потом вспомнить я уже не мог.",coordinating_conjunction,coordinating_conjunction,True,ok
143204,train,synthetic_augmented_from_open_clean,comma_subordinate,Он пояснил что хотел согреть скульптуру и сфотографироваться.,"Он пояснил, что хотел согреть скульптуру и сфотографироваться.",subordinate_clause,subordinate_clause,True,ok
143278,train,synthetic_augmented_from_open_clean,comma_subordinate,"Активисты Всемирного фонда дикой природы выразили возмущение тем что король участвовал в охоте, и потребовали его отставки.","Активисты Всемирного фонда дикой природы выразили возмущение тем, что король участвовал в охоте, и потребовали его отставки.",subordinate_clause,subordinate_clause,True,ok
143306,train,synthetic_augmented_from_open_clean,comma_conjunction,Он молод и постоянно пребавляет но уже дорос до топ-уровня.,"Он молод и постоянно прибавляет, но уже дорос до топ-уровня.",coordinating_conjunction,coordinating_conjunction,True,ok
143321,train,synthetic_augmented_from_open_clean,comma_subordinate,"В заключении указано что Минэкономразвития использует прогнозные оценки, опираясь на расчеты Международного валютного фонда (МВФ) по России и Германии.","В заключении указано, что Минэкономразвития использует прогнозные оценки, опираясь на расчеты Международного валютного фонда (МВФ) по России и Германии.",subordinate_clause,subordinate_clause,True,ok
143330,train,synthetic_augmented_from_open_clean,comma_conjunction,Ограничение гражданских прав россиян по-прежнему почти не волнует но и здесь уровень обеспокоенности вырос на несколько пунктов.,"Ограничение гражданских прав россиян по-прежнему почти не волнует, но и здесь уровень обеспокоенности вырос на несколько пунктов.",coordinating_conjunction,coordinating_conjunction,True,ok
143424,train,synthetic_augmented_from_open_clean,comma_subordinate,"Министр отметил что изменения в пенсионное законодательство внесли, чтобы повысить пенсионное обеспечение россиян.","Министр отметил, что изменения в пенсионное законодательство внесли, чтобы повысить пенсионное обеспечение россиян.",subordinate_clause,subordinate_clause,True,ok
143511,train,synthetic_augmented_from_open_clean,comma_conjunction,Потом дебошир набросился с кулаками на попутчика а несколько чоловек пытались его утихомирить.,"Потом дебошир набросился с кулаками на попутчика, а несколько человек пытались его утихомирить.",coordinating_conjunction,coordinating_conjunction,True,ok
143543,train,synthetic_augmented_from_open_clean,comma_subordinate,Это первый в России прецедент когда привлечены к ответственности распространители пиратского софта в Интернете.,"Это первый в России прецедент, когда привлечены к ответственности распространители пиратского софта в Интернете.",subordinate_clause,subordinate_clause,True,ok
