row_index,rule_id,reason,source,target
4866,quote_pair_balance,target_quality_failed,Редактор сказал: «старый договор готов.,Редактор сказал: «старый договор готов».
4867,quote_pair_balance,target_quality_failed,Редактор сказал: «закрытый раздел готов.,Редактор сказал: «закрытый раздел готов».
4868,quote_pair_balance,target_quality_failed,Редактор сказал: «служебная записка готов.,Редактор сказал: «служебная записка готов».
4869,quote_pair_balance,target_quality_failed,Редактор сказал: «важное решение готов.,Редактор сказал: «важное решение готов».
4870,quote_pair_balance,target_quality_failed,Редактор сказал: «рабочий кабинет готов.,Редактор сказал: «рабочий кабинет готов».
4871,quote_pair_balance,target_quality_failed,Редактор сказал: «открытый вопрос готов.,Редактор сказал: «открытый вопрос готов».
4872,quote_pair_balance,target_quality_failed,Редактор сказал: «новый маршрут готов.,Редактор сказал: «новый маршрут готов».
4873,quote_pair_balance,target_quality_failed,Редактор сказал: «срочная заявка готов.,Редактор сказал: «срочная заявка готов».
4874,quote_pair_balance,target_quality_failed,Редактор сказал: «короткий протокол готов.,Редактор сказал: «короткий протокол готов».
4875,quote_pair_balance,target_quality_failed,Редактор сказал: «точная дата готов.,Редактор сказал: «точная дата готов».
4876,quote_pair_balance,target_quality_failed,Редактор сказал: «основной договор готов.,Редактор сказал: «основной договор готов».
4877,quote_pair_balance,target_quality_failed,Редактор сказал: «дежурная группа готов.,Редактор сказал: «дежурная группа готов».
4878,quote_pair_balance,target_quality_failed,Редактор сказал: «контрольная таблица готов.,Редактор сказал: «контрольная таблица готов».
4879,quote_pair_balance,target_quality_failed,Редактор сказал: «закрытое письмо готов.,Редактор сказал: «закрытое письмо готов».
4880,quote_pair_balance,target_quality_failed,Редактор сказал: «городская программа готов.,Редактор сказал: «городская программа готов».
4881,quote_pair_balance,target_quality_failed,Редактор сказал: «новый документ готов.,Редактор сказал: «новый документ готов».
4882,quote_pair_balance,target_quality_failed,Редактор сказал: «утренний выпуск готов.,Редактор сказал: «утренний выпуск готов».
4883,quote_pair_balance,target_quality_failed,Редактор сказал: «короткая заметка готов.,Редактор сказал: «короткая заметка готов».
4884,quote_pair_balance,target_quality_failed,Редактор сказал: «свежая сводка готов.,Редактор сказал: «свежая сводка готов».
4885,quote_pair_balance,target_quality_failed,Редактор сказал: «письменный ответ готов.,Редактор сказал: «письменный ответ готов».
4886,quote_pair_balance,target_quality_failed,Редактор сказал: «финальный список готов.,Редактор сказал: «финальный список готов».
4887,quote_pair_balance,target_quality_failed,Редактор сказал: «архивная запись готов.,Редактор сказал: «архивная запись готов».
4888,quote_pair_balance,target_quality_failed,Редактор сказал: «общий график готов.,Редактор сказал: «общий график готов».
4889,quote_pair_balance,target_quality_failed,Редактор сказал: «осенняя проверка готов.,Редактор сказал: «осенняя проверка готов».
4890,quote_pair_balance,target_quality_failed,Редактор сказал: «важная подпись готов.,Редактор сказал: «важная подпись готов».
4891,quote_pair_balance,target_quality_failed,Редактор сказал: «городская служба готов.,Редактор сказал: «городская служба готов».
4892,quote_pair_balance,target_quality_failed,Редактор сказал: «учебная таблица готов.,Редактор сказал: «учебная таблица готов».
4893,quote_pair_balance,target_quality_failed,Редактор сказал: «проверенный файл готов.,Редактор сказал: «проверенный файл готов».
4894,quote_pair_balance,target_quality_failed,Редактор сказал: «подготовленный список готов.,Редактор сказал: «подготовленный список готов».
4895,quote_pair_balance,target_quality_failed,Редактор сказал: «длинная запись готов.,Редактор сказал: «длинная запись готов».
4896,quote_pair_balance,target_quality_failed,Редактор сказал: «северный филиал готов.,Редактор сказал: «северный филиал готов».
4897,quote_pair_balance,target_quality_failed,Редактор сказал: «летняя проверка готов.,Редактор сказал: «летняя проверка готов».
4898,quote_pair_balance,target_quality_failed,Редактор сказал: «входящее письмо готов.,Редактор сказал: «входящее письмо готов».
4899,quote_pair_balance,target_quality_failed,Редактор сказал: «новая таблица готов.,Редактор сказал: «новая таблица готов».
4900,quote_pair_balance,target_quality_failed,Редактор сказал: «утренний приказ готов.,Редактор сказал: «утренний приказ готов».
4901,quote_pair_balance,target_quality_failed,Редактор сказал: «городской проект готов.,Редактор сказал: «городской проект готов».
4902,quote_pair_balance,target_quality_failed,Редактор сказал: «общий список готов.,Редактор сказал: «общий список готов».
4903,quote_pair_balance,target_quality_failed,Редактор сказал: «архивный номер готов.,Редактор сказал: «архивный номер готов».
4904,quote_pair_balance,target_quality_failed,Редактор сказал: «плановый отчет готов.,Редактор сказал: «плановый отчет готов».
4905,quote_pair_balance,target_quality_failed,Редактор сказал: «вечерняя смена готов.,Редактор сказал: «вечерняя смена готов».
4906,quote_pair_balance,target_quality_failed,Редактор сказал: «письменная просьба готов.,Редактор сказал: «письменная просьба готов».
4907,quote_pair_balance,target_quality_failed,Редактор сказал: «дневной выпуск готов.,Редактор сказал: «дневной выпуск готов».
4908,quote_pair_balance,target_quality_failed,Редактор сказал: «готовый макет готов.,Редактор сказал: «готовый макет готов».
4909,quote_pair_balance,target_quality_failed,Редактор сказал: «временный график готов.,Редактор сказал: «временный график готов».
4910,quote_pair_balance,target_quality_failed,Редактор сказал: «финальная версия готов.,Редактор сказал: «финальная версия готов».
4911,quote_pair_balance,target_quality_failed,Редактор сказал: «принятый отчет готов.,Редактор сказал: «принятый отчет готов».
4912,quote_pair_balance,target_quality_failed,Редактор сказал: «служебный ответ готов.,Редактор сказал: «служебный ответ готов».
4913,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже редактор сохранил копию.,Документ готов; отчет отправлен. Позже редактор сохранил копию.
4914,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром комиссия вернулась к письму.,Документ готов; отчет отправлен. Утром комиссия вернулась к письму.
4915,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После встречи файл остался в архиве.,Документ готов; отчет отправлен. После встречи файл остался в архиве.
4916,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером автор обновил сводку.,Документ готов; отчет отправлен. Вечером автор обновил сводку.
4917,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем группа сверила подписи.,Документ готов; отчет отправлен. Затем группа сверила подписи.
4918,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже служба отправила ответ.,Документ готов; отчет отправлен. Позже служба отправила ответ.
4919,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром секретарь открыл папку.,Документ готов; отчет отправлен. Утром секретарь открыл папку.
4920,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После проверки список закрыли.,Документ готов; отчет отправлен. После проверки список закрыли.
4921,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером руководитель принял правки.,Документ готов; отчет отправлен. Вечером руководитель принял правки.
4922,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем аналитик обновил запись.,Документ готов; отчет отправлен. Затем аналитик обновил запись.
4923,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже отдел уточнил дату.,Документ готов; отчет отправлен. Позже отдел уточнил дату.
4924,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром курьер принес копию.,Документ готов; отчет отправлен. Утром курьер принес копию.
4925,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После обеда автор сверил данные.,Документ готов; отчет отправлен. После обеда автор сверил данные.
4926,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером секретарь закрыл журнал.,Документ готов; отчет отправлен. Вечером секретарь закрыл журнал.
4927,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем комиссия перенесла встречу.,Документ готов; отчет отправлен. Затем комиссия перенесла встречу.
4928,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже архивариус обновил карточку.,Документ готов; отчет отправлен. Позже архивариус обновил карточку.
4929,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром дежурный проверил подписи.,Документ готов; отчет отправлен. Утром дежурный проверил подписи.
4930,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После звонка редактор открыл файл.,Документ готов; отчет отправлен. После звонка редактор открыл файл.
4931,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером группа согласовала срок.,Документ готов; отчет отправлен. Вечером группа согласовала срок.
4932,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем отдел отправил письмо.,Документ готов; отчет отправлен. Затем отдел отправил письмо.
4933,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже автор поправил заголовок.,Документ готов; отчет отправлен. Позже автор поправил заголовок.
4934,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром команда сверила список.,Документ готов; отчет отправлен. Утром команда сверила список.
4935,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После совещания документ приняли.,Документ готов; отчет отправлен. После совещания документ приняли.
4936,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером сотрудник закрыл заявку.,Документ готов; отчет отправлен. Вечером сотрудник закрыл заявку.
4937,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем редактор сохранил таблицу.,Документ готов; отчет отправлен. Затем редактор сохранил таблицу.
4938,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже руководитель уточнил адрес.,Документ готов; отчет отправлен. Позже руководитель уточнил адрес.
4939,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром специалист открыл журнал.,Документ готов; отчет отправлен. Утром специалист открыл журнал.
4940,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После проверки данные совпали.,Документ готов; отчет отправлен. После проверки данные совпали.
4941,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером служба передала копию.,Документ готов; отчет отправлен. Вечером служба передала копию.
4942,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем автор подписал лист.,Документ готов; отчет отправлен. Затем автор подписал лист.
4943,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже комиссия вернула письмо.,Документ готов; отчет отправлен. Позже комиссия вернула письмо.
4944,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром отдел принял заявку.,Документ готов; отчет отправлен. Утром отдел принял заявку.
4945,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После обеда секретарь внес дату.,Документ готов; отчет отправлен. После обеда секретарь внес дату.
4946,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером редактор проверил список.,Документ готов; отчет отправлен. Вечером редактор проверил список.
4947,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем курьер доставил пакет.,Документ готов; отчет отправлен. Затем курьер доставил пакет.
4948,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже аналитик сверил отчет.,Документ готов; отчет отправлен. Позже аналитик сверил отчет.
4949,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром группа открыла архив.,Документ готов; отчет отправлен. Утром группа открыла архив.
4950,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После встречи автор добавил подпись.,Документ готов; отчет отправлен. После встречи автор добавил подпись.
4951,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером отдел закрыл вопрос.,Документ готов; отчет отправлен. Вечером отдел закрыл вопрос.
4952,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем специалист отправил ответ.,Документ готов; отчет отправлен. Затем специалист отправил ответ.
4953,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже секретарь подготовил копию.,Документ готов; отчет отправлен. Позже секретарь подготовил копию.
4954,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром редактор проверил адрес.,Документ готов; отчет отправлен. Утром редактор проверил адрес.
4955,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После звонка комиссия ждала письмо.,Документ готов; отчет отправлен. После звонка комиссия ждала письмо.
4956,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером автор уточнил срок.,Документ готов; отчет отправлен. Вечером автор уточнил срок.
4957,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем отдел сохранил файл.,Документ готов; отчет отправлен. Затем отдел сохранил файл.
4958,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже группа приняла решение.,Документ готов; отчет отправлен. Позже группа приняла решение.
4959,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром служба сверила данные.,Документ готов; отчет отправлен. Утром служба сверила данные.
4960,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После совещания секретарь закрыл папку.,Документ готов; отчет отправлен. После совещания секретарь закрыл папку.
4961,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером специалист обновил запись.,Документ готов; отчет отправлен. Вечером специалист обновил запись.
4962,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем редактор передал копию.,Документ готов; отчет отправлен. Затем редактор передал копию.
4963,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже автор открыл таблицу.,Документ готов; отчет отправлен. Позже автор открыл таблицу.
4964,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром комиссия согласовала дату.,Документ готов; отчет отправлен. Утром комиссия согласовала дату.
4965,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После проверки отдел отправил ответ.,Документ готов; отчет отправлен. После проверки отдел отправил ответ.
4966,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером секретарь внес подпись.,Документ готов; отчет отправлен. Вечером секретарь внес подпись.
4967,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем группа закрыла журнал.,Документ готов; отчет отправлен. Затем группа закрыла журнал.
4968,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже служба уточнила маршрут.,Документ готов; отчет отправлен. Позже служба уточнила маршрут.
4969,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром аналитик проверил сводку.,Документ готов; отчет отправлен. Утром аналитик проверил сводку.
4970,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После обеда редактор принял письмо.,Документ готов; отчет отправлен. После обеда редактор принял письмо.
4971,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером отдел обновил список.,Документ готов; отчет отправлен. Вечером отдел обновил список.
4972,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем автор сохранил документ.,Документ готов; отчет отправлен. Затем автор сохранил документ.
4973,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Позже комиссия открыла протокол.,Документ готов; отчет отправлен. Позже комиссия открыла протокол.
4974,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Утром секретарь отправил копию.,Документ готов; отчет отправлен. Утром секретарь отправил копию.
4975,semicolon,strict_validator_rejected,Документ готов отчет отправлен. После звонка специалист уточнил срок.,Документ готов; отчет отправлен. После звонка специалист уточнил срок.
4976,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Вечером группа сверила даты.,Документ готов; отчет отправлен. Вечером группа сверила даты.
4977,semicolon,strict_validator_rejected,Документ готов отчет отправлен. Затем отдел принял письмо.,Документ готов; отчет отправлен. Затем отдел принял письмо.
4978,subject_predicate_dash,candidate_missing,Рабочий отчет это важный документ отдела. Позже редактор сохранил копию.,Рабочий отчет — это важный документ отдела. Позже редактор сохранил копию.
4979,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Утром комиссия вернулась к письму.,Проект — это сложная задача для комиссии. Утром комиссия вернулась к письму.
4980,subject_predicate_dash,candidate_missing,Городской архив это важный документ отдела. После встречи файл остался в архиве.,Городской архив — это важный документ отдела. После встречи файл остался в архиве.
4981,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Вечером автор обновил сводку.,Проект — это сложная задача для комиссии. Вечером автор обновил сводку.
4982,subject_predicate_dash,candidate_missing,Важный договор это важный документ отдела. Затем группа сверила подписи.,Важный договор — это важный документ отдела. Затем группа сверила подписи.
4983,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Позже служба отправила ответ.,Проект — это сложная задача для комиссии. Позже служба отправила ответ.
4984,subject_predicate_dash,candidate_missing,Итоговая таблица это важный документ отдела. Утром секретарь открыл папку.,Итоговая таблица — это важный документ отдела. Утром секретарь открыл папку.
4985,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. После проверки список закрыли.,Проект — это сложная задача для комиссии. После проверки список закрыли.
4986,subject_predicate_dash,candidate_missing,Открытая заявка это важный документ отдела. Вечером руководитель принял правки.,Открытая заявка — это важный документ отдела. Вечером руководитель принял правки.
4987,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Затем аналитик обновил запись.,Проект — это сложная задача для комиссии. Затем аналитик обновил запись.
4988,subject_predicate_dash,candidate_missing,Районная комиссия это важный документ отдела. Позже отдел уточнил дату.,Районная комиссия — это важный документ отдела. Позже отдел уточнил дату.
4989,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Утром курьер принес копию.,Проект — это сложная задача для комиссии. Утром курьер принес копию.
4990,subject_predicate_dash,candidate_missing,Новая редакция это важный документ отдела. После обеда автор сверил данные.,Новая редакция — это важный документ отдела. После обеда автор сверил данные.
4991,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Вечером секретарь закрыл журнал.,Проект — это сложная задача для комиссии. Вечером секретарь закрыл журнал.
4992,subject_predicate_dash,candidate_missing,Дежурный редактор это важный документ отдела. Затем комиссия перенесла встречу.,Дежурный редактор — это важный документ отдела. Затем комиссия перенесла встречу.
4993,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Позже архивариус обновил карточку.,Проект — это сложная задача для комиссии. Позже архивариус обновил карточку.
4994,subject_predicate_dash,candidate_missing,Плановая встреча это важный документ отдела. Утром дежурный проверил подписи.,Плановая встреча — это важный документ отдела. Утром дежурный проверил подписи.
4995,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. После звонка редактор открыл файл.,Проект — это сложная задача для комиссии. После звонка редактор открыл файл.
4996,subject_predicate_dash,candidate_missing,Сводный отчет это важный документ отдела. Вечером группа согласовала срок.,Сводный отчет — это важный документ отдела. Вечером группа согласовала срок.
4997,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Затем отдел отправил письмо.,Проект — это сложная задача для комиссии. Затем отдел отправил письмо.
4998,subject_predicate_dash,candidate_missing,Рабочая группа это важный документ отдела. Позже автор поправил заголовок.,Рабочая группа — это важный документ отдела. Позже автор поправил заголовок.
4999,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Утром команда сверила список.,Проект — это сложная задача для комиссии. Утром команда сверила список.
5000,subject_predicate_dash,candidate_missing,Новый раздел это важный документ отдела. После совещания документ приняли.,Новый раздел — это важный документ отдела. После совещания документ приняли.
5001,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Вечером сотрудник закрыл заявку.,Проект — это сложная задача для комиссии. Вечером сотрудник закрыл заявку.
5002,subject_predicate_dash,candidate_missing,Вечерний протокол это важный документ отдела. Затем редактор сохранил таблицу.,Вечерний протокол — это важный документ отдела. Затем редактор сохранил таблицу.
5003,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Позже руководитель уточнил адрес.,Проект — это сложная задача для комиссии. Позже руководитель уточнил адрес.
5004,subject_predicate_dash,candidate_missing,Согласованный договор это важный документ отдела. Утром специалист открыл журнал.,Согласованный договор — это важный документ отдела. Утром специалист открыл журнал.
5005,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. После проверки данные совпали.,Проект — это сложная задача для комиссии. После проверки данные совпали.
5006,subject_predicate_dash,candidate_missing,Закрытая заявка это важный документ отдела. Вечером служба передала копию.,Закрытая заявка — это важный документ отдела. Вечером служба передала копию.
5007,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Затем автор подписал лист.,Проект — это сложная задача для комиссии. Затем автор подписал лист.
5008,subject_predicate_dash,candidate_missing,Обновленный журнал это важный документ отдела. Позже комиссия вернула письмо.,Обновленный журнал — это важный документ отдела. Позже комиссия вернула письмо.
5009,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Утром отдел принял заявку.,Проект — это сложная задача для комиссии. Утром отдел принял заявку.
5010,subject_predicate_dash,candidate_missing,Зимнее расписание это важный документ отдела. После обеда секретарь внес дату.,Зимнее расписание — это важный документ отдела. После обеда секретарь внес дату.
5011,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Вечером редактор проверил список.,Проект — это сложная задача для комиссии. Вечером редактор проверил список.
5012,subject_predicate_dash,candidate_missing,Районный протокол это важный документ отдела. Затем курьер доставил пакет.,Районный протокол — это важный документ отдела. Затем курьер доставил пакет.
5013,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Позже аналитик сверил отчет.,Проект — это сложная задача для комиссии. Позже аналитик сверил отчет.
5014,subject_predicate_dash,candidate_missing,Старый договор это важный документ отдела. Утром группа открыла архив.,Старый договор — это важный документ отдела. Утром группа открыла архив.
5015,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. После встречи автор добавил подпись.,Проект — это сложная задача для комиссии. После встречи автор добавил подпись.
5016,subject_predicate_dash,candidate_missing,Закрытый раздел это важный документ отдела. Вечером отдел закрыл вопрос.,Закрытый раздел — это важный документ отдела. Вечером отдел закрыл вопрос.
5017,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Затем специалист отправил ответ.,Проект — это сложная задача для комиссии. Затем специалист отправил ответ.
5018,subject_predicate_dash,candidate_missing,Служебная записка это важный документ отдела. Позже секретарь подготовил копию.,Служебная записка — это важный документ отдела. Позже секретарь подготовил копию.
5019,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Утром редактор проверил адрес.,Проект — это сложная задача для комиссии. Утром редактор проверил адрес.
5020,subject_predicate_dash,candidate_missing,Важное решение это важный документ отдела. После звонка комиссия ждала письмо.,Важное решение — это важный документ отдела. После звонка комиссия ждала письмо.
5021,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Вечером автор уточнил срок.,Проект — это сложная задача для комиссии. Вечером автор уточнил срок.
5022,subject_predicate_dash,candidate_missing,Рабочий кабинет это важный документ отдела. Затем отдел сохранил файл.,Рабочий кабинет — это важный документ отдела. Затем отдел сохранил файл.
5023,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Позже группа приняла решение.,Проект — это сложная задача для комиссии. Позже группа приняла решение.
5024,subject_predicate_dash,candidate_missing,Открытый вопрос это важный документ отдела. Утром служба сверила данные.,Открытый вопрос — это важный документ отдела. Утром служба сверила данные.
5025,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. После совещания секретарь закрыл папку.,Проект — это сложная задача для комиссии. После совещания секретарь закрыл папку.
5026,subject_predicate_dash,candidate_missing,Новый маршрут это важный документ отдела. Вечером специалист обновил запись.,Новый маршрут — это важный документ отдела. Вечером специалист обновил запись.
5027,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Затем редактор передал копию.,Проект — это сложная задача для комиссии. Затем редактор передал копию.
5028,subject_predicate_dash,candidate_missing,Срочная заявка это важный документ отдела. Позже автор открыл таблицу.,Срочная заявка — это важный документ отдела. Позже автор открыл таблицу.
5029,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Утром комиссия согласовала дату.,Проект — это сложная задача для комиссии. Утром комиссия согласовала дату.
5030,subject_predicate_dash,candidate_missing,Короткий протокол это важный документ отдела. После проверки отдел отправил ответ.,Короткий протокол — это важный документ отдела. После проверки отдел отправил ответ.
5031,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Вечером секретарь внес подпись.,Проект — это сложная задача для комиссии. Вечером секретарь внес подпись.
5032,subject_predicate_dash,candidate_missing,Точная дата это важный документ отдела. Затем группа закрыла журнал.,Точная дата — это важный документ отдела. Затем группа закрыла журнал.
5033,subject_predicate_dash,candidate_missing,Проект это сложная задача для комиссии. Позже служба уточнила маршрут.,Проект — это сложная задача для комиссии. Позже служба уточнила маршрут.
